Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity,Relatedness,Explanation
450,D2,1561,Speedy Wheels,1300 Fast Ln,Motor City,Alex Fast,Autoland,sales@speedywheels.com,Automotive,1230984567,2,1.0,0,"DigitalWave and Dreamland Studios are unrelated; different names, addresses, owners, and sectors."
451,D1,1569,Sports Champions,15000 Victory Blvd,SportCity,Nina Red,AthleteLand,info@sportschampions.com,Sports,3456789012,2,1.0,0,"Dreamland Studios and DrinkWorld are unrelated; different names, addresses, owners, and sectors."
451,D2,1564,Sports Champions,1500 Victory Ln,SportCity,Noah Silver,AthleteLand,contact@sportschampions.com,Sports,1314151617,2,1.0,0,"Dreamland Studios and DrinkWorld are unrelated; different names, addresses, owners, and sectors."
452,D1,1570,Sports Gear Co,951 Fitness Ln,Sportstown,Sam Sport,Athletica,contact@sportsgearco.com,Sports,2930313233,2,1.0,0,"DrinkWorld and Drive Dynamics are unrelated; different names, addresses, owners, and sectors."
452,D1,1571,Sports Gear Co.,1400 Athlete Ave,Sportstown,Lucas S.,Athletica,info@sportsgear.com,Sports,1555000888,2,1.0,0,"DrinkWorld and Drive Dynamics are unrelated; different names, addresses, owners, and sectors."
453,D1,1573,Sporty Goods,1414 Fitness Ave,Sportstown,Fit Pro,Athletica,contact@sportygoods.com,Retail,1323344556,2,1.0,0,"Drive Dynamics and Drive Innovations are unrelated; different names, addresses, owners, and sectors."
453,D2,1566,Sporty Goods,1010 Athlete Blvd,Sportstown,Morgan Fitness,Athletica,contact@sportygoods.com,Sports,9900112233,2,1.0,0,"Drive Dynamics and Drive Innovations are unrelated; different names, addresses, owners, and sectors."
454,D1,1582,StudyHub,456 Study Blvd,Learn City,Dr. Scholar,Educatia,contact@studyhub.edu,Education,1122334455,2,1.0,0,"Drive Innovations and Drive Innovators are unrelated; different names, addresses, owners, and sectors."
454,D2,1579,StudyHub,456 Study St,EduCity,Edu Guide,Learnland,contact@studyhub.com,Education,1122334455,2,1.0,0,"Drive Innovations and Drive Innovators are unrelated; different names, addresses, owners, and sectors."
456,D1,1590,Style Savvy,555 Trendy Ave,Style City,Liam White,Trendland,info@stylesavvy.com,Fashion,1617181920,2,1.0,0,"DrivePro Services and DriveTech are unrelated; different names, addresses, owners, and sectors."
456,D2,1582,Style Savvy,804 Style Street,Fashionville,Chic Trend,Stylia,hello@stylesavvy.sol,Fashion,8899001166,2,1.0,0,"DrivePro Services and DriveTech are unrelated; different names, addresses, owners, and sectors."
459,D1,1601,Summit Explorers,505 Summit St,Highland,Hiker Dale,Mountland,explore@summitadventures.com,Tourism,6677889901,2,1.0,0,"DriveTech Solutions and Driver's Hub are unrelated; different names, addresses, owners, and sectors."
459,D2,1587,Summit Explorers,505 Summit St,Highland,Hiker Dale,Mountland,explore@summitadventures.com,Tourism,6677889901,2,1.0,0,"DriveTech Solutions and Driver's Hub are unrelated; different names, addresses, owners, and sectors."
460,D1,1621,SustainTech,1030 Eco Lane,Eco City,Jordan Green,Sustainland,contact@sustaintech.com,Technology,9876543218,2,1.0,0,"Driver's Hub and Dynamic Air Services are unrelated; different names, addresses, owners, and sectors."
460,D2,1600,SustainTech,126 Green Valley,Eco City,Mr. Sustain,Sustainia,hello@sustaintech.io,Technology,1234567893,2,1.0,0,"Driver's Hub and Dynamic Air Services are unrelated; different names, addresses, owners, and sectors."
461,D1,1623,Sustainable Energy Corp,123 Greenway Blvd,Eco Town,Jordan Green,Sustainland,contact@sustainableenergy.com,Energy,9876543212,2,1.0,0,"Dynamic Air Services and Dynamic Solutions are unrelated; different names, addresses, owners, and sectors."
461,D2,1604,Sustainable Energy Corp,789 Solar St,GreenCity,Eco Innovations,EcoWorld,info@sustainableenergycorp.com,Renewable Energy,9988773348,2,1.0,0,"Dynamic Air Services and Dynamic Solutions are unrelated; different names, addresses, owners, and sectors."
465,D1,1643,Tasteful Bites,32 Gourmet Blvd,Foodtown,Chef Spice,Culinaryland,hello@tastefulbites.food,Food & Beverage,9988777797,2,1.0,0,"Earthly Farms and Eco Adventures are unrelated; different names, addresses, owners, and sectors."
465,D2,1621,Tasteful Bites,789 Savory Lane,Culinary City,Chef Spice,Foodland,contact@tastefulbites.com,Food & Beverage,6677889906,2,1.0,0,"Earthly Farms and Eco Adventures are unrelated; different names, addresses, owners, and sectors."
467,D1,1646,Tasteful Treetz,789 Savory Lane,Culinary City,Chef Spice,Foodland,contact@tastefultreats.com,Food & Beverage,6677889906,2,1.0,0,"Eco Builders and Eco Builders Ltd. are unrelated; different names, addresses, owners, and sectors."
467,D2,1626,Tasteful Treetz,789 Savory Lane,Culinary City,Chef Spice,Foodland,contact@tastefultreats.com,Food & Beverage,6677889906,2,1.0,0,"Eco Builders and Eco Builders Ltd. are unrelated; different names, addresses, owners, and sectors."
471,D1,1658,Tech Innovators Associates,456 Tech Ave,Innovate City,Alex Associate,Techland,associates@techinnovators.com,Technology,1234567896,2,1.0,0,"Eco Construct and Eco Energi Solutions are unrelated; different names, addresses, owners, and sectors."
471,D2,1641,Tech Innovators Associates,130 Tech Ave,Techville,Tech Leader,Techland,associates@techinnovators.tech,Technology,9023456796,2,1.0,0,"Eco Construct and Eco Energi Solutions are unrelated; different names, addresses, owners, and sectors."
472,D1,1659,Tech Innovators Group,128 Silicon Avenue,Techville,Taylor Byte,Innovatia,group@techinnovators.com,Technology,1234567895,2,1.0,0,"Eco Energi Solutions and Eco Energy are unrelated; different names, addresses, owners, and sectors."
472,D2,1642,Tech Innovators Group,1500 Silicon Alley,Techville,Innovator Prime,Innovatia,group@techinnovators.com,Technology,1234567896,2,1.0,0,"Eco Energi Solutions and Eco Energy are unrelated; different names, addresses, owners, and sectors."
475,D1,1665,Tech Innovators Labs,128 Silicon Ave,Techville,Alice Tech,Innovatia,labs@techinnovators.com,Technology,1234567896,2,1.0,0,"Eco Energy Solutions and Eco Enterprises are unrelated; different names, addresses, owners, and sectors."
475,D2,1646,Tech Innovators Labs,130 Silicon Avenue,Techville,Morgan Byte,Innovatia,labs@techinnovators.com,Technology,1234567897,2,1.0,0,"Eco Energy Solutions and Eco Enterprises are unrelated; different names, addresses, owners, and sectors."
477,D1,1668,Tech Innovators Partners,132 Silicon Avenue,Techville,Riley Byte,Innovatia,partners@techinnovators.com,Technology,1234567899,2,1.0,0,"Eco Farms and Eco Food Corp are unrelated; different names, addresses, owners, and sectors."
477,D2,1649,Tech Innovators Partners,129 Tech Ave,Techville,Tech Leader,Techland,partners@techinnovators.tech,Technology,9023456795,2,1.0,0,"Eco Farms and Eco Food Corp are unrelated; different names, addresses, owners, and sectors."
478,D2,1651,Tech Pioneers Ltd,128 Tech Avenue,Innovate City,Taylor Lee,Techland,support@techpioneers.com,Technology,1234567895,3,1.0,0,"Eco Food Corp and Eco Freight Services are unrelated; different names, addresses, owners, and sectors."
478,D1,1671,Tech Pioneers Ltd.,900 Future Lane,Innovation City,Grace Innovator,TechLand,contact@techpioneers.com,Technology,9012345678,3,1.0,0,"Eco Food Corp and Eco Freight Services are unrelated; different names, addresses, owners, and sectors."
478,D2,1652,Tech Pioneers Ltd.,800 Innovate Blvd,TechTown,Charlotte Tech,InnovLand,contact@techpioneers.com,Technology,9876543217,3,1.0,0,"Eco Food Corp and Eco Freight Services are unrelated; different names, addresses, owners, and sectors."
482,D1,1685,TechBuild,123 Tech Lane,Techville,Techie Tim,Techland,contact@techbuild.com,Technology,1122334455,2,1.0,0,"Eco Friendly Goods and Eco Futur are unrelated; different names, addresses, owners, and sectors."
482,D2,1668,TechBuild,1212 Tech Blvd,TechCity,Tech Holdings,TechLand,support@techbuild.com,Construction,5678901234,2,1.0,0,"Eco Friendly Goods and Eco Futur are unrelated; different names, addresses, owners, and sectors."
483,D1,1688,TechBuild Innovations,101 Tech Park,Tech City,Jordan Tech,TechLand,innovations@techbuild.com,Technology,1234567895,2,1.0,9,"Eco Futur and Eco Future are likely the same entity; similar names, identical address, owner, and sector."
483,D2,1672,TechBuild Innovations,123 Tech Ave,Innovate City,Jamie Tech,TechLand,contact@techbuild.com,Technology,1234567890,2,1.0,9,"Eco Futur and Eco Future are likely the same entity; similar names, identical address, owner, and sector."
484,D1,1691,TechBuild Ventures,123 Tech Ave,Innovate City,Pat Venture,TechLand,ventures@techbuild.com,Technology,1234567800,2,1.0,9,"Eco Future and Eco Futur are likely the same entity; similar names, identical address, owner, and sector."
484,D2,1675,TechBuild Ventures,109 Tech Park,Tech City,Alex Tech,TechLand,ventures@techbuild.com,Technology,1234567899,2,1.0,9,"Eco Future and Eco Futur are likely the same entity; similar names, identical address, owner, and sector."
485,D1,1698,TechEdu Innovations,654 Knowledge Rd,Learn City,Dr. Edu Smart,EduLand,support@techeduinnovations.com,Education,1334455667,2,1.0,0,"Eco Green Solutions and Eco Homes are unrelated; different names, addresses, owners, and sectors."
485,D2,1681,TechEdu Innovations,102 Knowledge Ave,LearnCity,Dr. Edu Smart,EduNation,support@techedu.com,Education,6677889901,2,1.0,0,"Eco Green Solutions and Eco Homes are unrelated; different names, addresses, owners, and sectors."
486,D1,1709,TechGenius Solutions,123 Innovation Drive,TechCity,Chris Innovate,TechLand,contact@techgenius.com,Technology,1234567890,2,1.0,0,"Eco Homes and Eco Innovations Ltd are unrelated; different names, addresses, owners, and sectors."
486,D2,1690,TechGenius Solutions,1111 Innovation Blvd,Tech City,Genius Byte,Innovatia,support@techgenius.com,Technology,1112131415,2,1.0,0,"Eco Homes and Eco Innovations Ltd are unrelated; different names, addresses, owners, and sectors."
487,D1,1711,TechGreen Enterprises,206 Tech Ave.,TechVille,Alex Green,TechLand,contact@techgreen.com,Technology,9900223350,2,1.0,0,"Eco Innovations Ltd and Eco Innovations Ltd. are unrelated; different names, addresses, owners, and sectors."
487,D2,1691,TechGreen Enterprises,203 Tech Avenue,TechVille,Taylor Green,TechLand,hello@techgreenenterprises.com,Technology,9900223347,2,1.0,0,"Eco Innovations Ltd and Eco Innovations Ltd. are unrelated; different names, addresses, owners, and sectors."
488,D1,1712,TechGrow,456 Silicon Avenue,TechVille,Alice Green,InnovLand,info@techgrow.com,Technology,1234567890,2,1.0,0,"Eco Innovations Ltd. and Eco Innovations Subsidiary are unrelated; different names, addresses, owners, and sectors."
488,D2,1693,TechGrow,789 Silicon Ave,TechVille,Alice Green,InnovLand,contact@techgrow.com,Technology,1234567890,2,1.0,0,"Eco Innovations Ltd. and Eco Innovations Subsidiary are unrelated; different names, addresses, owners, and sectors."
489,D1,1716,TechGurus,963 Innovation Dr,Tech City,Jamie Tech,Innovatia,hello@techgurus.tech,Technology,1314151617,2,1.0,0,"Eco Innovations Subsidiary and Eco Innovators are unrelated; different names, addresses, owners, and sectors."
489,D2,1695,TechGurus,1212 Innovation Rd,Techville,Gadget Geek,Innovatia,support@techgurus.tech,Technology,1122334544,2,1.0,0,"Eco Innovations Subsidiary and Eco Innovators are unrelated; different names, addresses, owners, and sectors."
490,D1,1717,TechHarvest,99 Tech Park,TechCity,Nina Tech,InnovateLand,info@techharvest.com,Technology,1234567890,2,1.0,0,"Eco Innovators and Eco Light Systems are unrelated; different names, addresses, owners, and sectors."
490,D2,1696,TechHarvest,101 Tech Avenue,Innovate City,Alice Smith,Techland,contact@techharvest.tech,Technology,1234567890,2,1.0,0,"Eco Innovators and Eco Light Systems are unrelated; different names, addresses, owners, and sectors."
491,D1,1719,TechInnovators,1111 Innovation Blvd,Tech City,Alex Innovator,Innovateland,support@techinnovators.com,Technology,5678901235,2,1.0,0,"Eco Light Systems and Eco Living are unrelated; different names, addresses, owners, and sectors."
491,D2,1700,TechInnovators,15005 Pioneer Rd,Tech City,Jordan Wise,Techland,contact@techinnovators.tech,Technology,1555000989,2,1.0,0,"Eco Light Systems and Eco Living are unrelated; different names, addresses, owners, and sectors."
492,D1,1721,TechLand Enterprises,206 Tech Park,Innovate City,Jamie Innovate,Techland,support@techlandenterprises.com,Technology,1234567896,2,1.0,10,"Eco Living and Eco Livng are the same entity; identical address, owner, and sector."
492,D2,1702,TechLand Enterprises,144 Innovation Blvd,TechVille,Taylor Tech,TechLand,enterprises@techland.com,Technology,1234567811,2,1.0,10,"Eco Living and Eco Livng are the same entity; identical address, owner, and sector."
493,D1,1723,TechLand Solutons,126 Innovation Blvd,TechVille,Taylor Tech,TechLand,contact@techlandsolutons.com,Technology,1234567893,2,1.0,10,"Eco Livng and Eco Living are the same entity; identical address, owner, and sector."
493,D2,1707,TechLand Solutons,203 Tech Park,Innovate City,Jordan Innovate,Techland,support@techlandsolutons.com,Technology,1234567893,2,1.0,10,"Eco Livng and Eco Living are the same entity; identical address, owner, and sector."
494,D1,1725,TechNova Enterprises,64 Innovation Drive,Tech City,Nova Tech,Innovatia,enterprises@technova.tech,Technology,2233445575,2,1.0,0,"Eco Power Innovations and Eco Power Solutions are unrelated; different names, addresses, owners, and sectors."
494,D2,1711,TechNova Enterprises,104 Innovation Drive,Techville,Jamie Tech,TechLand,contact@technovaenterprises.com,Technology,1234567894,2,1.0,0,"Eco Power Innovations and Eco Power Solutions are unrelated; different names, addresses, owners, and sectors."
496,D1,1728,TechNova Labs,103 Innovation Drive,Techville,Alex Tech,TechLand,info@technovalabs.com,Technology,1234567893,2,1.0,0,"Eco Power Solutons and Eco Retailers are unrelated; different names, addresses, owners, and sectors."
496,D2,1714,TechNova Labs,60 Innovation Drive,Tech City,Nova Tech,Innovatia,labs@technova.tech,Technology,2233445570,2,1.0,0,"Eco Power Solutons and Eco Retailers are unrelated; different names, addresses, owners, and sectors."
498,D1,1731,TechNova Systems,101 Nova St.,TechCity,Nova Tech,TechLand,info@technova.com,Technology,9900667788,2,1.0,0,"Eco Solutions and Eco Solutions Inc. are unrelated; different names, addresses, owners, and sectors."
498,D2,1717,TechNova Systems,789 Innovation Drive,Techville,Morgan Byte,Innovatia,contact@technova.com,Technology,1987654321,2,1.0,0,"Eco Solutions and Eco Solutions Inc. are unrelated; different names, addresses, owners, and sectors."
499,D1,1733,TechPioneers,208 Tech Park,Innovate City,Taylor Innovate,Techland,info@techpioneers.com,Technology,1234567898,2,1.0,0,"Eco Solutions Inc. and Eco Solutions are unrelated; different names, addresses, owners, and sectors."
499,D2,1718,TechPioneers,1313 Innovate Blvd,Tech City,Ms. Innovator,Futureland,info@techpioneers.com,Technology,1323344556,2,1.0,0,"Eco Solutions Inc. and Eco Solutions are unrelated; different names, addresses, owners, and sectors."
