employer_id,employer_name,sector,address,city,country,email,phone,owner
5614,Green Energy Co,Energy,456 Green St,Greenville,Greenland,info@greenenergy.co,9034567890,Eco Friendly
5615,Tech Pioneers,Technology,111 Future Way,Tech City,Innovatia,info@techpioneers.com,1122334455,Jordan Innovate
5616,Foodies Delight,Food & Beverage,321 Gourmet Road,Flavor Town,Culinaryland,hello@foodiesdelight.com,4567890123,Culinary Corp
5617,Tasteful Bites,Food & Beverage,32 Gourmet Blvd,Foodtown,Culinaryland,hello@tastefulbites.food,9988777797,Chef Spice
5618,Fashion Forward,Fashion,505 Style Street,FashionVille,TrendLand,contact@fashionforward.com,3344556677,Eve Style
5619,RightBuld Co.,Construction,123 Construct Lane,Build City,Constructia,contact@rightbuld.com,1122334455,Jamie Right
5620,TechWave Solutions,Technology,101 Innovation Drive,Tech City,Techland,support@techwave.com,1112223334,Jordan Innovate
5621,Healing Hands Clinic,Healthcare,456 Wellness Blvd,Healthtown,Mediland,support@healinghands.com,3334445558,Dr. Well
5622,BuildIt Construction,Construction,321 Build Blvd,Construct City,Buildland,contact@builditconstruction.com,1777888999,Mr. Build Master
5623,FlightCity Rentals,Real Estate,408 Aviation Blvd,Flight City,Airland,rentals@flightcity.com,1098765441,Morgan Flight
5624,Farm Fresh Co.,Agriculture,80 Harvest Rd,Farmville,Agroland,hello@farmfresh.co,3344556679,Farmer Fields Jr.
5625,Food Innovators,Food & Beverage,606 Gourmet Rd,Foodville,Tasteland,support@foodinnovators.com,4455667788,Gourmet Group
5626,Green Energy Solutions,Energy,123 Solar Ave,Eco Town,Sustainia,contact@greenenergy.sol,1990022334,Eco Enthusiast
5627,Highland Treks,Tourism,509 Summit St,Highland,Mountland,info@highlandtreks.com,6677889903,Climber Hill
5628,Eco Warriors,Environment,369 Green Blvd,Eco City,Greenland,support@ecowarriors.com,1434455667,Jamie Earth
5629,EcoLiving,Environment,1212 Green St,EcoCity,Greenland,contact@ecoliving.com,1314151617,Eco Warrior
5630,Fashion Innovators,Fashion,1212 Style St,Fashionville,Trendland,support@fashioninnovators.com,1011121314,Style Group
5631,HealthFirst Clinics,Healthcare,200 Wellness Way,Healthville,Careland,info@healthfirst.com,1987654321,Wellness Corp
5632,FreshFoods Ltd,Food & Beverage,400 Market Street,Food Town,GourmetLand,info@freshfoods.com,1122334455,Chris Cook
5633,TravelTime,Travel,753 Journey Ln,Explore City,Wanderland,info@traveltime.com,3344556677,Wander Lust
5634,Savory Squad,Food & Beverage,789 Savory Lane,Culinary City,Foodland,hello@savorysquad.com,6677889906,Chef Salt
5635,EcoBuild Solutions,Construction,202 Eco St,Eco City,EcoLand,contact@ecobuild.com,2233445566,Alex Eco
5636,UrbanBuild Inc,Construction,34 Brick Road,Build City,Constructland,info@urbanbuild.com,2345678901,Morgan Stone
5637,BuildIt Construction,Construction,111 Build Rd,Construct City,Buildia,info@buildit.com,1555123987,Construct Master
5638,Tech Innovate,Technology,1111 Innovate Blvd,Innovate City,TechLand,hello@techinnovate.com,1122334455,Jamie Innovator
5639,Wellness Partners,Healthcare,321 Wellness Way,Health City,Careland,partners@wellness.com,3344556688,Dr. Tranquil
5640,StyleHub Fashion,Retail,900 Fashion Street,Style City,Trendland,contact@stylehub.com,1011121314,Alex Trend
5641,TravelWorld,Travel,951 Adventure Ave,Travel City,Wanderland,support@travelworld.com,7788990011,Globe Trotter
5642,Healthy Living,Healthcare,741 Wellness Blvd,HealthCity,Careland,support@healthyliving.com,1415161718,Dr. Wellness
5643,Wellness Warriors,Healthcare,808 Health Street,Healthville,Careland,support@wellnesswarriors.care,3334445556,Health Advocate
5644,TechNova Solutions,Technology,400 Innovation Blvd,TechCity,Techland,support@technovasolutions.com,2233445566,Nina Tech
5645,BuildIt,Construction,90 Builder Blvd,ConstructCity,BuildLand,info@buildit.com,4455667788,Mason Brick
5646,Healthy Eats Co.,Food & Beverage,208 Market Street,Foodville,Gourmetia,hello@healthyeats.com,5566443325,Taylor Fresh
5647,Green Energi Co,Energy,456 Solar Street,Eco City,Sustainland,info@greenenergi.co,9876543210,Pat Solar
5648,Speedy Wheels,Automotive,707 Speed Blvd,AutoCity,MotorLand,info@speedywheels.com,123456789,Helen Driver
5649,Wellness Warriors,Healthcare,258 Health Ave,WellnessCity,CareLand,contact@wellnesswarriors.com,1213141516,Mia Copper
5650,Tech Creators Group,Information Technology,456 Tech Park,Innovate City,Techland,contact@techcreators.com,1223344556,Morgan Design
5651,HomeComfort Furnishings,Retail,1212 Comfort Rd,Furnishville,Homeland,contact@homecomfort.com,5567890123,Cozy Home
5652,TechBuild Partners,Technology,123 Tech Ave,Innovate City,TechLand,partners@techbuild.com,1234567895,Jamie Partner
5653,RightConstruct Group,Construction,456 Right Way,Build City,Constructia,hello@rightconstruct.com,1122334455,Sam Right
5654,MediCare Services,Healthcare,909 Health Blvd,Caretown,Healthland,contact@medicare.com,2234567890,Dr. Care
5655,CleanAir,Environment,888 Green Blvd,Eco City,Cleanland,contact@cleanair.com,1515161718,Eco Warrior
5656,TravelWorld Agency,Travel,707 Journey St,Explore City,Travelia,info@travelworld.com,1555666777,Wander Lust
5657,MediaHub,Media,909 Broadcast Blvd,Media City,Medialand,contact@mediahub.com,1011121314,Ivy News
5658,EduFuture,Education,654 Learning Rd,EduCity,EduLand,contact@edufuture.com,2233445566,David Learn
5659,Tech Innovators,Technology,101 Silicon Ave,Tech City,Innovatia,contact@techinnovators.com,1234567890,Alex Tech
5660,GreenEnergy Solutions,Energy,456 Solar St,Eco City,Sustainland,contact@greenenergy.sol,1987654321,Eco Innovators
5661,EduBridge,Education,2222 Bridge St,EduCity,Learnland,contact@edubridge.com,1122334455,Edu Connector
5662,Green Energy Solutions,Energy,456 Solar St,Greenville,EcoLand,info@greenenergy.com,9876543210,Jane Smith
5663,Urban Builders Co.,Construction,654 Build St,Construct City,Buildland,contact@urbanbuilders.com,1230984567,Mr. Builder
5664,Oceanic Ventures,Marine,202 Ocean Drive,Seaside,Marineland,contact@oceanic.ventures,6677889900,Captain Sea
5665,FinSecure,Finance,3456 Money Rd,Finance City,Bankland,contact@finsecure.finance,1444000666,Morgan Money
5666,Woodland Timber Supplies,Manufacturing,175 Timber Trail,Woodland,Leafland,support@woodlandtimber.com,4455667813,Oak Leaf
5667,HealthCare Plus,Healthcare,200 Wellness Way,Healthtown,Careland,info@healthcareplus.com,6677889900,Morgan Health
5668,MediaStream Networks,Media,444 Broadcast Blvd,Media City,Broadcastland,contact@mediastream.broadcast,2324252627,Broadcast Group
5669,Tech Innovators Inc.,Technology,135 Innovation Drive,Tech City,Innovatia,info@techinnovators.com,1122446688,Innovator
5670,Home Comforts,Home & Living,909 Cozy Lane,Comfort Town,Homeland,info@homecomforts.home,2233445566,Home Maker
5671,Constructive Solutions,Construction,789 Construct Ave,Build City,ProLand,support@constructivesolutions.com,3344556682,Taylor Pro
5672,Health First,Healthcare,789 Health Ave,Wellness Town,Healthland,support@healthfirst.com,1777000333,Alex Health
5673,Green Energy Co,Energy,5678 Solar Avenue,Eco Town,Sustainia,contact@greenenergyco.com,1234567890,Eco Warrior
5674,BuildTech Systems,Technology,125 Tech Ave,Innovate City,TechLand,support@buildtechsystems.com,1234567892,Jordan Tech
5675,AutoDrive Motors,Automotive,110 Speed Rd,AutoCity,Carland,info@autodrivemotors.com,123456789,Jack Silver
5676,EduLearn Academy,Education,1010 Knowledge Ave,Learnville,EduLand,info@edulearn.acad,9988776655,Teach Wise
5677,Fresh Produce Inc,Food & Beverage,103 Market St,Foodtown,Culinary,support@freshproduceinc.com,2233445568,Diana Fresh
5678,Expedition Tours Ltd.,Travel,1111 Journey Road,Travel Town,Exploreland,info@expeditiontours.com,1516171819,Wendy Lust
5679,GreenEnergy Corp,Energy,300 Solar Ave,Sun City,EnergyLand,contact@greenenergy.com,9876543210,Lisa Solar
5680,AutoDrive,Automotive,1300 Motorway,Autoville,Carland,support@autodrive.com,1112131415,Chris Drive
5681,TechSavvy Solutions,Technology,104 Innovation Dr,Techville,Innovatia,support@techsavvy.com,2233445566,Olivia Innovator
5682,Artistic Creations,Art,1100 Canvas Ln,Art City,Creativeland,contact@artisticcreations.com,1888999000,Sam Paint
5683,TrendSetters Inc.,Retail,8002 Style Ave,Fashion City,Trendland,info@trendsetters.com,9988776579,Taylor F. Vogue
5684,Media Masters,Media,606 Broadcast Blvd,MediaCity,NewsLand,contact@mediamasters.com,9012345678,Gina Red
5685,Travel Explorers,Travel,44 Adventure Ln,Wanderlust City,Voyageland,info@travelexplorers.com,4433221100,Globe Trotter
5686,Tech Innovators Group,Technology,46 Silicon Ave,Tech City,Innovatia,group@techinnovators.tech,1234567895,Alice Johnson
5687,Skyline Consulting,Consulting,410 Build St,Construct City,BuildLand,consulting@skyline.com,2233445576,Taylor Erect
5688,MotorLand Services,Automotive,1010 Engine Ave,AutoCity,MotorLand,services@motorland.com,123456789,Henry Driver
5689,Tech Pioneers,Technology,201 Tech Park,Innovate City,TechLand,info@techpioneers.com,6677889901,Mr. Tech Leader
5690,Healthy Foods Ltd.,Food,45 Organic Street,Greenwich,Nutriland,info@healthyfoodsltd.com,1122334455,Health Nut
5691,Health Innovators,Healthcare,1600 Health St,Health City,Medica,info@healthinnovators.com,8899001122,James Orange
5692,Urban Developers,Construction,303 Build Ave,Urban City,ConstructLand,info@urbandevelopers.com,6677889900,Jordan Build
5693,EduFuture,Education,400 Learning Lane,EduCity,LearnLand,info@edufuture.com,2233445566,Prof. Knowledge
5694,Culinary Creations,Food,987 Gourmet Rd,FoodCity,TasteLand,info@culinarycreations.com,4455667788,Liam Chef
5695,UrbanBuild Construction,Construction,654 Build Ave,ConstructCity,BuildLand,info@urbanbuild.com,9900222233,Liam Build
5696,EcoHome Solutions,Real Estate,101 Green Lane,Eco City,Greentopia,info@ecohome.com,1555234567,Jack Builder
5697,AgriFuture Ltd.,Agriculture,12 Farm Lane,Harvest City,AgroNation,info@agrifuture.com,1122334455,Bob Farmer
5698,Construction Pros,Construction,147 Build St,Constructown,Buildland,contact@constructionpros.com,9900112233,Build Group
5699,TechWave Innovatons,Technology,186 Digital Dr.,Techville,Innovatia,contact@techwave.innov,1314151617,Wave Tech
5700,AgriTech Solutions,Agriculture,160 Farm Rd,Agro Town,Farmville,support@agritech.com,1556677889,Jamie Field
5701,FutureLearn,Education,456 Education St,Knowledge Town,Learnland,contact@futurelearn.com,1122334455,Jamie Teacher
5702,Agri Growth,Agriculture,404 Harvest Lane,Farmville,Agroland,contact@agrigrowth.com,1223344556,Farmer Joe
5703,Wave Solutions,Technology,1300 Innovation Dr,Tech City,Techland,hello@wavesolutions.com,1901234567,Morgan Builder
5704,TechNova Innovations,Technology,101 Tech Park,Innovate City,Techland,info@technova.tech,1234567890,Nova Star
5705,SafeGuard Security,Security,852 Secure St,Safe City,Secureland,contact@safeguard.com,1778899001,Morgan Secure
5706,IronForge Manufacturing,Manufacturing,111 Iron St.,IronCity,IronLand,info@ironforgemanufacturing.com,6600660066,Iron Maker
5707,EcoTech,Technology,123 Green Valley,Eco City,Sustainia,info@ecotech.io,1234567890,Mr. Eco
5708,Home Comforts,Home & Living,741 Cozy Ln,HomeCity,ComfortLand,contact@homecomforts.com,1314151617,Lucas Green
5709,Fashion Innovate,Retail,614 Style Ave,Fashion City,Stylia,contact@fashioninnovate.com,7788990019,Alex Trend
5710,Healing Hands Co.,Healthcare,815 Health Blvd,Health City,Healthland,hello@healinghands.health,9988776660,Wellness Guide
5711,Digital Innovators Co.,Information Technology,456 Tech Park,Innovate City,Techland,hello@digitalinnovators.com,1223344556,Morgan Design
5712,FinancePros Inc.,Finance,505 Money Blvd,Finance City,FinanceLand,support@financepros.com,26005559876,FinancePros Group
5713,BlueWave Utilities,Utilities,105 Waterway Blvd,Hydro City,Aquatica,contact@bluewave.com,1122334459,Morgan Waters
5714,Auto Innovate,Automotive,1111 Drive Rd,Auto City,Carland,info@autoinnovate.com,8899001122,Andy Auto
5715,Auto Innovators,Automotive,1100 Drive Avenue,Auto City,Carland,contact@autoinnovators.com,9900112233,Car Group
5716,SkyBound Airlines,Aviation,123 Cloud Street,AirCity,Skyland,info@skyboundairlines.com,1122334457,Morgan Flight
5717,TechBuild Enterprises,Technology,123 Tech Ave,Innovate City,TechLand,enterprises@techbuild.com,1234567898,Morgan Enterprise
5718,Green Energy Solutions,Energy,202 Solar Ave,Eco City,Sustainland,info@greenenergysolutions.com,9876543210,Eco Group
5719,Travel Adventures,Travel & Tourism,505 Journey Rd,Adventure Town,Brazil,support@traveladventures.br,551199876543,Wander Lust
5720,Culinary Creations,Food & Beverage,1111 Taste Rd,Flavor City,Culinary,info@culinarycreations.com,1323344556,Chef Cook
5721,TeachSmart Enterprises,Education,108 Learning Ave,Knowledge Town,Learnia,support@teachsmartenterprises.com,4455667789,Taylor Teach
5722,UrbanGrowers,Agriculture,800 Urban Lane,Farmville,Agroland,contact@urbangrowers.com,4455667800,City Corp
5723,Green Energy Solutions,Energy,5678 Solar St,Eco City,Sustainland,contact@greenenergy.sol,1777000222,Pat Green
5724,Fashion Forward,Fashion,700 Style Ave,Fashion City,Trendland,contact@fashionforward.com,1321654987,Alex Style
5725,Green Energy Corp,Energy,106 Energy Blvd,Eco City,EcoLand,contact@greenenergy.corp,2223344563,Eco Innovator
5726,AquaPure Water Co.,Utilities,159 Water Way,Aquaville,Netherlands,support@aquapure.nl,31123456789,Aqua Man
5727,First Aid Co,Healthcare,654 Wellness Way,Healthville,Careland,contact@firstaidco.com,5566778899,Taylor Health
5728,Construction Giants,Construction,123 Build Blvd,Construct City,Buildland,hello@constructiongiants.build,9012345678,Builder Bob
5729,Smart Techies,Technology,4040 Smart Ave,Tech City,Techland,support@smarttechies.com,6655667788,Tech Guru
5730,Foodies Delight,Food & Beverage,202 Gourmet Road,Foodtown,Cuisineland,info@foodiesdelight.com,6667778888,Chef Cook
5731,AutoDrive,Automotive,159 Motorway,Autotown,Carland,info@autodrive.com,4455667788,Henry Fordson
5732,TechPioneers,Technology,456 Innovate St,Tech City,Techland,info@techpioneers.com,1234567890,Sam Innovate
5733,LeafyGreen Ent.,Agriculture,459 Farm Lane,Greenville,EcoLand,support@leafygreen.org,9876543213,Morgan Fields
5734,Bright Innovations,Technology,321 Knowledge Ave,EduCity,LearnLand,info@brightinnovations.edu,1234567893,Noah Johnson
5735,AgriGrowth,Agriculture,101 Farm Lane,AgroTown,FarmLand,contact@agrigrowth.com,2233445566,Pat Farmer
5736,TravelWonders,Travel,800 Adventure Ave,Travel Town,Wanderland,info@travelwonders.travel,6677889900,Morgan Explorer
5737,Tech Titans,Technology,909 Innovation Drive,Techville,Innovatia,info@techtitans.com,9900112233,Tech Guru
5738,Build It Quik,Construction,760 Build Blvd,Construct City,Buildland,quick@builditquik.com,1667788998,Taylor Builder
5739,Fashion Forward,Fashion,12 Style Ave,Fashion City,Stylia,info@fashionforward.com,1555678901,Ms. Trend Setter
5740,Eco Builders,Construction,888 Green Lane,Eco City,Buildland,info@ecobuilders.com,9988776655,Green Architect
5741,GreenLeaf Organics,Agriculture,202 Farm Rd,Greenville,Agraria,contact@greenleaf.com,2345678901,Jamie Green
5742,Travel Ventures,Travel,456 Adventure Rd,Travel City,Exploreland,hello@travelventures.com,2233445566,Wander Lust
5743,WingSpan Logistics,Aviation,456 Airstrip Ave,Aero City,Flyland,info@wingspan.air,1122334455,Jamie Wing
5744,AutoDrive Motors,Automotive,808 Drive Blvd,Motor City,Autoland,info@autodrive.com,1990011223,Lucas Drive
5745,TechBuild Innovations,Technology,123 Tech Lane,Innovate City,Techland,info@techbuildinnovations.com,1234567890,Jamie Tech
5746,EduTech Academy,Education,108 Knowledge Blvd,Learnopolis,EduNation,academy@edutech.com,2233445573,Taylor Scholar
5747,Solar Solutions,Energy,909 Solar St,Sun City,Solaria,contact@solarsolutions.com,1222333444,Sunny Ray
5748,BuildLand Innovators,Construction,413 Build St,Construct City,BuildLand,info@buildlandinnovators.com,2233445575,Morgan Plan
5749,Oceanic Ventures,Marine Exploration,606 Ocean Drive,Seaville,Marineland,contact@oceanicventures.com,7788990011,Casey Ocean
5750,Artistic Cre8tions,Art,147 Canvas St.,Art City,Artland,support@artisticcreations.art,9900112233,Alex Art
5751,CloudReach Airlines,Aviation,789 Skyway Blvd,Aero City,Flyland,info@cloudreach.air,1122334455,Jordan Wing
5752,Auto Drive Ventures,Automotive,509 Motorway,Car City,Autoland,ventures@autodrive.com,5566443331,Jamie Speed
5753,Casey Constrction Group,Construction,818 Builder Ave,Constructopolis,Buildland,support@caseygroup.com,5566778896,Alex Casey
5754,GreenTech Solutions,Energy,304 Solar Blvd,EcoCity,GreenLand,contact@greentech.com,6644332215,Mr. Eco Innovator
5755,Fresh Foods Market,Retail,987 Market Ln,Foodtown,Gourmetia,contact@freshfoods.com,3344556677,Diana Cook
5756,SkyTech Innovations,Technology,808 Innovate Blvd.,SkyCity,SkyLand,hello@skytech.com,9900990050,Sky Navigator
5757,Renewable Ventures,Renewable Energy,321 Eco Rd,Sunnytown,EcoLand,info@renewventures.com,1234567890,Chris Green
5758,Foodies Delight,Food & Beverage,404 Gourmet Ave,Foodville,Culinaryland,info@foodiesdelight.com,5566778899,Chef Cook
5759,Digital Dreams,Technology,300 Cyber Ave,Virtual City,Innovatia,hello@digitaldreams.tech,1990011223,Taylor Digital
5760,Edu World,Education,777 Learning Ln,Edu City,EduNation,contact@eduworld.com,1776655443,Prof. Knowledge
5761,Green Energy Corp,Energy,456 Solar St,Eco Town,Greenland,contact@greenenergycorp.com,1444555666,Sam Green
5762,TechnoCraft Industries,Manufacturing,123 Industrial Ave,Techville,Innovatia,contact@technocraft.com,1234567890,Alex Forge
5763,BuildIt,Construction,505 Build Ave,Construct City,BuildLand,contact@buildit.com,1667788990,Builder Strong
5764,HealthTech Innovations,Healthcare,318 Wellness Way,Healthville,Mediland,info@healthtechinnovations.com,4455667798,Jordan Health
5765,SustainTech Corp.,Energy,123 Green Blvd,EcoCity,Sustainland,contact@sustaintech.com,9876543212,Olivia Green
