name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
HealthCare Solutions,Healthcare,601 Health Ave,Wellness City,HealthLand,contact@healthcaresolutions.com,2345678901,Ivy White,0,0,0,0,0
VoyageSphere,Travel,10001 Journey Rd,Travel City,Voyageland,contact@voyagesphere.com,9988776556,Patrick T. Globe,0,0,0,0,0
Solaris Energy,Energy,800 Solar Blvd,Sunnytown,EcoNation,contact@solarisenergy.com,1666777888,Sunny Ray,0,0,0,0,0
Skyline Renovations,Construction,1020 Skyline Blvd,Design City,Archland,renovate@skylineconstruction.com,1112131416,Morgan Design,0,0,0,0,0
FashionForward,Fashion,159 Style St,Fashion City,Trendland,contact@fashionforward.fashion,4455667788,Taylor Designer,0,0,0,0,0
Blue Ocean Corp,Marine,45 Ocean Avenue,Seaside,Atlantis,info@blueoceancorp.com,1234567890,John Blue,0,0,0,0,0
SportyLife,Sports,1111 Fitness Ave,ActiveCity,Sportland,info@sportylife.com,1213141516,Fit Coach,0,0,0,0,0
HealthFirst Clinics,Healthcare,404 Wellness Way,Health City,Mediland,contact@healthfirst.medi,7890123456,Wellness Group,0,0,0,0,0
AgriGrowth Ltd.,Agriculture,654 Farm Rd,Agro City,Farmville,contact@agrigrowth.com,3344556677,Sam Farmer,0,0,0,0,0
Green Energy Solutions,Renewable Energy,123 Solar Way,Eco Town,Greentopia,info@greenenergy.com,1234567890,Emma Green,1,2,1,0,1
LogiMove Transport,Logistics,909 Transport Ln,Logi City,Moveland,info@logimove.com,1555012345,Mover Fast,0,0,0,0,0
Auto Creators,Automotive,603 Drive Ave,Car City,Autoland,hello@autocreators.auto,5678901237,Driver Auto,0,0,0,0,0
SolarTech Innovations,Energy,404 Solar Ave.,SunCity,EcoLand,contact@solartech.com,1100778899,Eco Innovations,0,0,0,0,0
Speedy Motors,Automotive,514 Driveway,Autoville,Carland,info@speedymotors.auto,9900112278,Racer Quick,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Avenue,Tech City,Innovatia,info@techinnovators.com,1234567890,Innovate Holdings,0,0,0,0,0
Taste Budz,Food & Beverage,321 Savory Lane,Culinary City,Foodland,contact@tastebudz.com,6677889903,Chef Spice,0,0,0,0,0
TechSolutions Ltd,Technology,1212 Tech Drive,Innovate City,Techland,info@techsolutions.com,9988776655,Techie Tim,0,0,0,0,0
AgriGrowth,Agriculture,321 Farm Lane,Agro Town,Farmville,info@agrigrowth.com,9988776655,Chris Green,0,0,0,0,0
Motor Innovations,Automotive,1102 Drive St,Motor City,Autoland,contact@motorinnovations.com,8899001144,Jordan Drive,0,0,0,0,0
Broadcast Pioneers,Media,607 Broadcast Lane,Media City,Mediatopia,info@broadcastpioneers.media,7788990022,Anchor News,0,0,0,0,0
TravelWonders,Travel,852 Adventure Road,Travel Town,USA,info@travelwonders.travel,1778899001,Wander Lust,0,0,0,0,0
TechSavvy Solutions,Technology,123 Tech Lane,Innovate City,Techland,contact@techsavvy.sol,1444555666,Sam Tech,0,0,0,0,0
Eco Builders,Construction,789 Build St,Construct City,Buildland,contact@ecobuilders.com,1122334466,Build Master,0,0,0,0,0
TechSavvy Electronics,Electronics,1200 Circuit Ave,Electro City,Gadgetland,support@techsavvy.electronics,9988776666,Gadget Savvy,0,0,0,0,0
HealthPlus,Healthcare,2000 Wellness Blvd,Healthtown,Careland,contact@healthplus.com,2345678901,Dr. Heal,0,0,0,0,0
Quantum Solutions,Information Technology,126 Innovation Drive,Techville,Futuristan,support@quantum.solutions,1234567893,Jordan Quantum,0,0,0,0,0
Travel Ventures,Travel,1000 Journey St,Travel City,Wanderland,info@travelventures.com,1555000444,Ethan T.,0,0,0,0,0
AquaEnergy Corp.,Utilities,792 River Road,HydroCity,Aquaterra,contact@aquaenergy.com,3344556684,Jordan River,2,3,3,1,2
TrendyThreads,Retail,412 Style Street,Fashion City,Trendland,info@trendythreads.retail,5566778894,Jamie Couture,0,0,0,0,0
Oceanic Blue Industries,Manufacturing,789 Ocean Drive,Seaside,Atlantis,contact@oceanicblue.com,1234567890,Jack Blue,0,0,0,0,0
Foodies Delight,Food,700 Gourmet St,Food City,Cuisineland,info@foodiesdelight.com,7890123456,Grace Chef,0,0,0,0,0
EduSmart Tech,Education,405 Knowledge St,Learn City,EduNation,contact@edusmarttech.com,1223344558,Dr. Wise,0,2,1,0,1
EduSmart Centers,Education,309 Learning Lane,Eduville,Learnland,info@edusmart.edu,4455667789,Jordan Teach,0,0,0,0,0
GreenHomes,Real Estate,59 Living St,HomeCity,Houseland,info@greenhomes.com,1213141520,Eco Builder,0,0,0,0,0
Eco Builders,Construction,1400 Green St,Eco City,Sustainia,contact@ecobuilders.build,1011121314,Builder Green,0,0,0,0,0
AutoDrive Motors,Automotive,1000 Car Lane,AutoCity,Motorland,contact@autodrive.com,123456789,Driver Fast,2,1,2,1,3
GreenEnergy Solutons,Energy,321 Power Drive,EnergyCity,EcoLand,contact@greenenergysolutions.com,9988776655,Riley Power,0,0,0,0,0
City Designers,Architecture,15 Urban St,Design City,Archland,info@citydesigners.com,1122334455,Alex Urban,0,0,0,0,0
GreenTech Innovations,Agriculture,90 Greenway,Greenville,EcoLand,support@greentech.org,1122334455,Leafy Green,0,0,0,0,0
HealthPlus Pharma,Healthcare,9101 Wellness Blvd,Healthtown,Medicare,support@healthplus.pharma,1666000333,Chris Care,0,0,0,0,0
Oceanic Ventures,Marine,202 Ocean Drive,Seaside,Marineland,info@oceanicventures.com,1333444555,Marina Wave,0,0,0,0,0
Retail Giants,Retail,808 Shop St,Commerce City,Retailand,support@retailgiants.retail,1234567891,Merchant Commerce,0,0,0,0,0
Wellness Hub,Healthcare,305 Wellness Way,Health City,Careland,info@wellnesshub.com,3344556678,Dr. Heal,0,0,0,0,0
FutureTech Labs,Information Technology,456 Tech Park,Innovate City,Techland,info@futuretechlabs.com,1223344556,Alex Develop,0,0,0,0,0
Tasteful Creations,Food & Beverage,606 Gourmet St,FoodCity,TasteLand,info@tastefulcreations.com,9012345678,Pat Chef,0,0,0,0,0
FreshHarvest Farms,Agriculture,909 Farm Lane,Harvest Town,AgriLand,info@freshharvest.farms,1011121314,Farmer Field,0,0,0,0,0
StyleTrend,Fashion,1500 Trend Street,FashionTown,TrendLand,info@styletrend.com,3344556677,Designer Trend,0,0,1,0,1
Foodies Delight,Food & Beverage,600 Gourmet Ave,Foodtown,Cuisineland,info@foodiesdelight.fb,1122446688,Chef Delight,0,0,0,0,0
Media Connect,Media,852 Broadcast Blvd,Media City,Mediatown,info@mediaconnect.com,2211334455,Broadcast Group,0,0,0,0,0
InnovativeBuild,Construction,606 Innovation Blvd,Innovation City,Innovateland,info@innovativebuild.com,6677889900,Morgan Innovate,0,0,0,0,0
Constructive Solutions,Construction,909 Solution Ave,Constructopolis,Buildland,solutions@constructive.com,5566778897,Jordan Jamie,0,0,0,0,0
Culinary Creations,Food,600 Gourmet Ave,Foodie Town,Gastronomia,info@culinarycreations.com,4455667788,Chef Cook,0,0,0,0,0
TechLand Group,Technology,137 Innovation Blvd,TechVille,TechLand,group@techland.com,1234567804,Taylor Tech,0,0,0,0,0
Fashion Forward,Fashion,789 Style Blvd,Trendtown,Fashionland,hello@fashionforward.com,1122334455,Morgan Style,0,0,0,0,0
Health First Inc,Healthcare,78 Wellness St,Health City,Careland,contact@healthfirst.com,1122334455,Dr. Wellbeing,0,0,0,0,0
GreenThumb Gardenz,Agriculture,1010 Plant Path,Garden City,Agraria,support@greenthumb.agri,1415161718,Flora Bloom,0,0,0,0,0
GreenFuture Ltd,Environment,300 Greenway,EcoCity,Greenlandia,contact@greenfuture.ltd,9876543210,Ms. Green,0,0,0,0,0
EduInnovate,Education,5050 Knowledge St,Learnville,EduNation,innovate@eduinnovate.com,6677889905,Dr. Insight,0,0,0,0,0
EduTech Innovators,Education,101 Learning Rd,Knowledge City,UK,info@edutech.com,2233445566,Emily Scholar,0,0,0,0,0
Tech Innovations Ltd.,Technology,1100 Tech Avenue,Digital City,TechLand,info@techinnovations.com,1123456789,Evan Tech,0,0,0,0,0
Careful Health Services,Healthcare,789 Health Ave,Healthtown,Mediland,info@carefulhealth.com,3334445559,Dr. Heal,0,0,0,0,0
Auto Dynamics Ltd.,Automotive,303 Drive Blvd,Motor City,Autoland,info@autodynamics.auto,6789012345,Driver Auto,0,0,0,0,0
AutoDriv Motors,Automotive,159 Car Street,Motor City,Autoland,contact@autodrive.motors,1990088990,Driver Dan,0,0,0,0,0
TechnoGears Innovations,Technology,130 Innovation Drive,Techville,Innovatia,innovations@technogears.com,1234567897,Casey Tech,0,0,0,0,0
EcoFarms,Sustainable Agriculture,56 Green Lane,EcoCity,Greenland,info@ecofarms.com,1122446688,Carol Eco,0,0,0,0,0
Urban Developers,Construction,400 Build St,Construct City,BuildLand,contact@urbandevelopers.com,2233445566,Morgan Build,0,0,0,0,0
Travel Ventures,Travel & Leisure,800 Explore St,Adventure City,Wanderland,support@travelventures.com,5566778899,Laura White,1,1,1,1,1
Wellness Warriors,Healthcare,741 Health St,Wellness City,Careland,contact@wellnesswarriors.com,1122334455,Jamie Care,0,0,0,0,0
GreenWorld Energy,Energy,128 Solar Ave,EcoCity,GreenLand,contact@greenworldenergy.com,1234567895,Eco Holdings,0,0,0,0,0
MediCare Health,Healthcare,134 Health Rd,MedCity,HealthLand,contact@medicarehealth.com,2233445567,Pat Care,0,0,0,0,0
Fashion Forward,Retail,505 Style St,Fashion City,Trendland,info@fashionforward.retail,5678901234,Chic Trend,0,0,0,0,0
BuildStrong,Construction,987 Build Rd,Construct City,BuildLand,contact@buildstrong.com,4433221100,Taylor Build,0,0,0,0,0
Renewable Energy Corp,Energy,456 Solar St,Energy City,Powerland,support@renewableenergy.com,9900112233,Lea Power,0,0,0,0,0
Wanderlust Adventures,Travel,903 Adventure Ave,Explore City,TravelLand,support@wanderlust.com,2233445569,Taylor Wander,0,0,0,0,0
Skyline Architects,Architecture,987 Skyline Dr,Design City,Utopia,hello@skylinearch.com,6677889900,Frank Design,0,0,0,0,0
Health First,Healthcare,753 Wellness Way,Healthville,Careland,contact@healthfirst.com,3344556677,Jordan Health,0,0,0,0,0
Tech Pioneers,Technology,789 Innovate Blvd,Tech City,Techland,support@techpioneers.com,5566778899,Jordan Tech,0,0,0,0,0
Speedy Wheels,Automotive,1300 Fast Ln,Motor City,Autoland,sales@speedywheels.com,1230984567,Alex Fast,0,0,0,0,0
Adventure Gear,Outdoor,1515 Adventure Rd,Explore City,Wanderland,info@adventuregear.out,1523456789,Explorer Bold,0,0,0,0,0
MediCare Solutions,Healthcare,105 Health Blvd,MedCity,Healthland,info@medicaresolutions.com,1231231238,Dr. Heal,3,2,2,3,4
TechGenius Innovations,Technology,89 Innovation Drive,Tech City,Innovatia,hello@techgenius.com,1555123467,Ivy Innovator,0,0,0,0,0
Retail World,Retail,303 Market St,ShopCity,RetailLand,info@retailworld.com,4455667788,Karen Seller,0,0,0,0,0
AgriGrow,Agriculture,11000 Farm Rd,Agroville,Farmland,contact@agrigrow.com,1123456789,Ms. Farmer,0,0,0,0,0
Urban Bldrs,Construction,654 Brick Lane,Buildtown,Constructia,info@urbanbldrs.com,5566778899,Chris Construct,0,0,0,0,0
Foodies Delight,Food & Beverage,606 Gourmet Rd,Foodtown,Culinaryland,support@foodiesdelight.com,9900112233,Casey Cook,3,2,1,2,3
SolarTech Energy,Energy,1100 Solar Ave,Sunville,Ecoland,info@solartech.com,4455667803,Eco Group,0,0,0,0,0
TechNova Solutions,Technology,123 Tech Lane,InnovateCity,TechLand,contact@technova.com,9900777788,Ava Tech,0,0,0,0,0
WaterWorks Inc.,Utilities,456 Stream Blvd,Aquaville,Hydroland,info@waterworks.com,2233445566,Emma Brooks,0,0,0,0,0
BrightFuture Education,Education,400 Learning Blvd,EduCity,Learnland,contact@brightfuture.com,6677889900,Taylor Teach,1,2,1,1,3
Fashion Forward,Fashion,111 Style St,Fashion City,Trendland,contact@fashionforward.com,6677889900,Anna Wintour,0,0,0,0,0
EcoLiving,Sustainability,1500 Green Way,Eco Town,Sustainia,info@ecoliving.com,1314151617,Greenie Earth,0,0,0,0,0
Healing Hands,Healthcare,104 Wellness Blvd,HealthCity,CareLand,support@healinghands.com,4567890126,Emily Health,0,0,0,0,0
Brick Lane Construction,Construction,657 Brick Lane,Buildtown,Constructia,contact@bricklaneconstruct.com,5566778896,Taylor Construct,0,0,0,0,0
CarTech,Automotive,89 Motorway,Car City,Autoland,contact@cartech.com,2233445567,Driver Dave,0,0,0,0,0
EduFuture Academy,Education,500 Learning Ln,Knowledge City,EduNation,contact@edufutureacademy.com,8899005500,Chris Learn,0,0,0,0,0
FinTech Innovate,Finance,404 Money St,Finance City,Bankland,support@fintechinnovate.fin,7890123456,Grace Silver,0,0,0,0,0
WindStream Solutions,Utilities,94 Windy Way,Breezyville,Airland,info@windstream.solutions,4455667792,Gale Storm,0,0,0,0,0
BuildIt Construction,Construction,404 Builder Blvd,Construct City,Buildland,info@buildit.com,2233445566,Bob Builder,3,4,3,2,3
Innovate Solutions,Technology,124 Tech Ave,Innovate City,TechLand,info@innovatesolutions.com,1234567891,Alex Tech,0,0,0,0,0
Logistics Leaders,Logistics,1010 Transport Ln,Logistics City,LogisticsLand,contact@logisticsleaders.com,3456789013,Logan Move,1,0,1,0,1
ChicBoutique,Retail,123 Fashion Blvd,Fashion City,StyleLand,hello@chicboutique.com,5678909876,Oliver Taylor,0,0,0,0,0
EduTech Pioneers,Education,202 Learning Lane,Knowledge City,Learnland,info@edutechpioneers.com,3344556677,Prof. Teach,0,0,0,0,0
Media Masters,Media,55 Broadcast Blvd,Media City,Infotainment,contact@mediamasters.com,3322110099,News Anchor,0,0,0,0,0
AutoDrive,Automotive,654 Motorway,Drive City,Automotiva,contact@autodrive.auto,9871234567,Mr. Speed,0,0,0,0,0
Taste Sensations,Food & Beverage,317 Gourmet Road,Foodtown,Cuisineland,hello@tastesensations.food,7778889997,Chef Maestro,0,0,0,0,0
Leafland Woodworks,Manufacturing,176 Timber Trail,Woodland,Leafland,info@leaflandwoodworks.com,4455667814,Bark Leaf,0,0,0,0,0
Innovate Labs,Technology,105 Tech Park,Innovate City,Techland,contact@innovatelabs.com,1122334459,Taylor Lee,3,3,3,2,4
Wellness Warriors,Healthcare,1111 Health Avenue,Care City,Careland,support@wellnesswarriors.com,1323344556,Care Group,0,0,0,0,0
Health First,Healthcare,202 Wellness Rd,Healthville,Careland,contact@healthfirst.health,1555000777,Alex Care,0,0,0,0,0
TechPioneers,Technology,101 Innovate Blvd,Tech City,Innovatia,info@techpioneers.tech,2233445571,Pioneer Holdings,0,0,0,0,0
BuildTech Innovations,Technology,404 Tech St,Tech City,Techland,support@buildtech.com,4455667788,Taylor Tech,0,0,0,0,0
TechSavvy Electronics,Electronics,808 Circuit Lane,Gadget City,Electroland,contact@techsavvy.elec,1213141516,Gadget Geek,0,0,0,0,0
Tech Innovators Inc.,Technology,456 Tech Avenue,Innovate City,Techland,info@techinnovators.com,2233445566,Sam Tech,0,0,0,0,0
Innovative Media Group,Media,1212 Vision Blvd,Media City,Dreamland,group@innovativemedia.com,1122334455,Mr. Visionary Innovator,0,0,0,0,0
TechNova Solutions,Technology,123 Innovation Dr,Techville,Innovatia,contact@technova.solutions,1888000111,Alex Quantum,0,0,0,0,0
Construction Builders,Construction,1010 Build St,Construct City,Buildland,info@constructionbuilders.com,123456789,Taylor Build,0,0,0,0,0
Cloud Nine Aviation,Aviation,202 Flight Way,Air City,Flyland,support@cloudnineaviation.com,1444555666,Jordan Aviator,0,0,0,0,0
Edu Future,Education,404 Knowledge Blvd,Learn City,Eduworld,info@edufuture.com,6644556677,Prof. Teach,0,0,0,0,0
AgriGrowth,Agriculture,505 Farm Rd,Agri City,FarmLand,contact@agrigrowth.com,5678901234,Sophia White,0,0,0,0,0
HealthFirst Medical,Healthcare,321 Health Rd,MedCity,HealthLand,info@healthfirstmedical.com,2233445566,Pat Health,0,0,0,0,0
EcoTransport,Transportation,456 Eco Drive,GreenCity,EcoLand,support@ecotransport.com,9012345678,Eco Driver,1,1,1,1,1
Digital Dreams,Technology,852 Digital Dr,Tech City,Digitopia,info@digitaldreams.com,1666777888,Ms. Digital Visionary,0,0,0,0,0
WaveTech Solutions,Technology,614 Silicon St,Tech City,Innovatia,support@wavetech.tech,1990011224,Device Diva,0,0,0,0,0
AgriFuture,Agriculture,600 Farm Road,Agro Town,Farmistan,info@agrifuture.com,5566778899,Jordan Farm,0,0,0,0,0
Culinary Delites,Food & Beverage,8005 Gourmet Road,Foodtown,Culinaryland,contact@culinarydelites.food,1555000228,Jamie Chef,0,0,0,0,0
Foodies Delight,Food & Beverage,753 Gourmet Rd,Food City,Culinary,info@foodiesdelight.food,1990099001,Chef Cook,0,0,0,0,0
BrightFuture Education Ltd.,Education,404 Learning Avenue,EduCity,Learnland,contact@brightfuture.com,7788990012,Jordan Bright,0,0,0,0,0
Tech Innovators,Technology,456 Silicon Blvd,Tech City,Innovatia,contact@techinnovators.com,2345678901,Sam Tech,0,0,0,0,0
MountainPeak Adventures,Tourism,1000 Adventure Rd,Mountainville,Exploria,contact@mountainpeak.adventures,9988776644,Alpine Peak,0,0,0,0,0
Solar Innovations,Energy,123 Solar St,Eco City,Sustainland,info@solarinnovations.com,9876543212,Alex Sun,0,0,0,0,0
TravelWorld,Travel,303 Adventure Ave,Travelton,Explorica,info@travelworld.com,4455667788,Traveler Globe,0,0,0,0,0
BuildIt,Construction,600 Build Blvd,Construct City,Buildland,info@buildit.com,4455667788,Jamie Builder,0,0,0,0,0
Skyline Developments,Real Estate,1421 Tech St,Constructopolis,Buildland,info@skylinedev.com,2233445583,Taylor Skyline,2,3,2,1,2
TechWave Dynmics,Technology,620 Silicon St,Tech City,Innovatia,dynamics@techwave.tech,1990011230,Gadget Guru,0,0,0,0,0
GreenTech Solutions,Technology,808 Green Tech Blvd,Techville,EcoLand,contact@greentechsolutions.com,8901234567,Jamie Earth,0,1,2,0,2
Travel Ventures,Travel,808 Journey Ave,Explore City,Traveland,contact@travelventures.com,4455667788,Wander Lust,0,0,0,0,0
Leafy Ventures,Agriculture,78 Greenway,Greenville,EcoLand,contact@leafyventures.org,1122334455,Leafy Green,0,0,0,0,0
Auto Dynamics,Automotive,808 Drive Ave,Motor City,Autoland,contact@autodynamics.auto,1123456789,Karen Red,0,0,0,0,0
HealthFirst Medical,Healthcare,303 Wellness Way,Health City,Careland,info@healthfirst.com,1122334455,Morgan Health,0,0,0,0,0
LearnTech Solutions,Education,110 Learning Ave,Knowledge Town,Learnia,support@learntech.com,4455667797,Alex Teach,0,0,0,0,0
TravelWise Agency,Travel,852 Journey Road,Adventure City,Explorland,contact@travelwiseagency.com,2233445566,Alex Wander,0,0,0,0,0
Fashion Forward,Fashion,12 Style Street,Fashion City,Trendland,contact@fashionforward.com,9876543215,Taylor Trend,0,0,0,0,0
EduFuture Academy,Education,101 Learning Ln,Knowledge Town,EduNation,info@edufuture.edu,1122334455,Dr. Scholar,0,0,0,0,0
Builder's Choice,Construction,609 Build St,Construct City,Buildland,info@builderschoice.build,9012345681,Choice Builder,0,0,0,0,0
AquaPure Solutions,Water Treatment,789 Aqua Lane,Waterville,Hydroland,contact@aquapuresolutions.com,1122334455,Morgan Waters,0,0,0,0,0
RiverRun Corp.,Utilities,456 Rapids Blvd,Watertown,Hydroland,info@riverrun.water,9988776659,Delta Bay,0,0,0,0,0
HealthFirst Clinics,Healthcare,606 Health St,Wellness City,Healthland,contact@healthfirst.com,3300778899,Sophia Health,1,1,1,1,1
SafeGuard Security,Security,13000 Secure Blvd,Safe City,Secureland,info@safeguard.security,1555000777,Jordan Wise,0,0,0,0,0
FinSecure,Finance,88 Money Ave,Banktown,Finland,support@finsecure.com,1222333444,Mary Money,0,0,0,0,0
TravelWorld,Travel,333 Adventure Rd,Explore City,Traveland,support@travelworld.com,1010101112,Globe Trotter,0,0,0,0,0
Urban Develpers,Construction,400 Build St,Construct City,BuildLand,contact@urbandevelopers.com,2233445566,Morgan Build,0,0,0,0,0
FashionForward,Fashion,333 Style Blvd,Trend City,Vogue Nation,info@fashionforward.fashion,9012345678,Mr. Style,0,0,0,0,0
HealthFirst Medical,Healthcare,789 Wellness Way,Healthcity,Canada,support@healthfirst.ca,1987654321,Care Giver,0,0,0,0,0
BuildSmart,Construction,808 Builder Boulevard,Construct,Buildland,info@buildsmart.construct,1213141516,Smart Builder,0,0,0,0,0
SafeGuard Securty,Security,1000 Secure St,Safe City,Secureland,contact@safeguard.com,1612345678,Casey Guard,0,0,0,0,0
Fashion Forward,Retail,987 Style Ave,Fashion City,Trendland,contact@fashionforward.com,1445566778,Chloe Trend,0,0,0,0,0
HealthFirst,Healthcare,400 Wellness Ave,Health City,Careland,support@healthfirst.care,2233445566,Alex Healer,0,0,0,0,0
TechInnovate,Technology,101 Tech Park,Innovate City,TechLand,contact@techinnovate.com,1234567890,Aiden Smith,0,0,0,0,0
Health Harmony,Healthcare,300 Wellness Way,HealthTown,Careland,contact@healthharmony.com,1122334455,Alice Care,0,0,0,0,0
AquaPure Waterworks,Utilities,210 Aqua Lane,Watertown,Hydroland,contact@aquapure.water,9988776655,River Brooks,0,0,0,0,0
