company_id,company_name,industry_sector,street_address,city_address,country_address,email_address,phone_number,company_owner
1834,TravelWorld Agency,Travel,1000 Journey Ln,TravelTown,Wanderland,contact@travelworldagency.com,8899001122,Wendy Wander
1835,TravelWorld Agncy,Travel,753 Adventure St,TravelCity,ExploreLand,info@travelworld.com,3344556677,Jordan Explore
1836,TravelWurld,Travel,10000 Journey Road,Travel City,Voyageland,support@travelwurld.com,9988776555,Patricia T. Globe
1837,Travelers Hub,Travel,900 Journey Rd,Travel City,Wanderland,info@travelershub.com,7788990011,Globetrotter
1838,Travelia Tours,Travel & Leisure,712 Explore Road,Wanderlust,Travelia,contact@traveliatours.com,1556677889,Morgan Explore
1839,TrendCreators,Retail,418 Style Street,Fashion City,Trendland,hello@trendcreators.retail,5566778800,Alex Trend
1840,TrendKreators,Retail,418 Style St.,Fashion City,Trendland,contact@trendkreators.retail,5566778800,Alex Trend
1841,TrendSetters,Retail,426 Fashion Lane,Fashion City,Trendland,contact@trendsetters.retail,5566778804,Morgan Trend
1842,Trendsetters Co.,Fashion,509 Style Avenue,Trend City,Fashionland,info@trendsetters.com,3344556679,Fashion Guru
1843,Trendsetters Company,Fashion,204 Style Street,Trend City,Fashionland,contact@trendsetters.fashion,5678905678,Fashionista Mode
1844,Trendsetters Hub,Retail,654 Style Street,Fashion City,Trendland,support@trendsettershub.retail,3344556677,Fashion Guru
1845,Trendsetters Inc.,Retail,406 Style Blvd,Fashion City,Italy,info@trendsetters.com,5566778899,Sophia Mode
1846,TrendyThreads,Retail,412 Style Street,Fashion City,Trendland,info@trendythreads.retail,5566778894,Jamie Couture
1847,Urban Architects,Architecture,321 Design St,Constructopolis,Buildland,contact@urbanarch.com,2233445595,Sam Urban
1848,Urban Bldrs,Construction,3344 Build Blvd,Construct City,Buildland,contact@urbanbldrs.con,1444000555,Alex Construct
1849,Urban Builders,Construction,600 Build St,Construct City,Buildland,info@urbanbuilders.com,6677889900,Builder Bob
1850,Urban Builders Co,Construction,303 Build Blvd,Construct City,Buildland,support@urbanbuilders.com,3456789012,Michael Brown
1851,Urban Builders Co.,Construction,654 Brick Ln,Build City,Constructia,contact@urbanbuild.co,5566778899,Builder Bob
1852,Urban Builders Inc,Construction,654 Build St,Constructville,Buildland,info@urbanbuilders.com,5566778899,Charlie Builder
1853,Urban Builders Inc.,Construction,401 Build Blvd,Construct City,BuildLand,info@urbanbuilders.com,1234567890,Henry Black
1854,Urban Builders Ltd,Construction,77 Brick Rd,Buildtown,Constructia,info@urbanbuilders.com,3344556677,Builder Bob
1855,Urban Builders Ltd.,Construction,123 Build St,Construct City,Buildland,contact@urbanbuilders.com,1987654321,Sam Builder
1856,Urban Constructors,Construction,102 Build St,Construct City,BuildLand,hello@urbanconstructors.com,5566778898,Jamie Hammer
1857,Urban Desgners,Architecture,137 Urban Street,Design City,Archland,contact@urbandesigners.com,1122334455,Chris Urban
1858,Urban Design Group,Architecture,457 Design Blvd,Urban City,ArchLand,info@urbandesign.com,4455667789,Pat Architect
1859,Urban Design Studio,Architecture,1200 Design St,Urban City,Archland,studio@urbandesign.com,1213141516,Taylor Urban
1860,Urban Designers,Construction,409 Build St,Construct City,BuildLand,contact@urbandesigners.com,2233445573,Morgan Plan
1861,Urban Developers,Construction,654 Build St,Construct City,BuildLand,info@urbandevelopers.com,1889900112,Alex Builder
1862,Urban Developers Co.,Construction,321 Build Ave,Construct City,Buildland,info@urbandevelopers.com,1223344556,Bob Builder
1863,Urban Developers Group,Real Estate,404 Urban Avenue,Metropolis,Urbia,info@urbandevelopers.com,2233445566,Developer Ian
1864,Urban Developers Inc.,Construction,800 Build St,Construct City,Buildland,contact@urbandevelopers.build,4455667788,Builder Master
1865,Urban Development Co.,Construction,987 Build Ave,Constructville,Buildland,info@urbandev.com,4455667788,Alex Builder
1866,Urban Development Corp,Construction,654 Build St,ConstructCity,BuildLand,contact@urbandevelopmentcorp.com,3344556677,James Brown
1867,Urban Development Group,Real Estate,1010 Urban Way,Metropolis,Utopia,info@urbandevelopment.com,1123456789,Jack Urban
1868,Urban Development Inc.,Construction,789 Build Blvd,Construct City,Buildland,support@urbandevelopment.com,1122334455,Sam Builder
1869,Urban Developments,Real Estate,1010 Urban Blvd,Metropolis,Urbania,info@urbandevelopments.real,1112131415,City Planner
1870,Urban Develpers,Construction,400 Build St,Construct City,BuildLand,contact@urbandevelopers.com,2233445566,Morgan Build
1871,Urban Devlopers,Real Estate,123 Urban Street,Metro City,Urbania,info@urbandevelopers.com,1445566778,Urban Planner
1872,Urban Eats,Food & Beverage,404 Food Blvd,Gourmet City,Foodland,contact@urbaneats.com,1333000777,Sam Gourmet
1873,Urban Farming Inc.,Urban Agriculture,22 City Lane,Metropolis,USA,info@urbanfarming.inc,1234567890,Alice Green
1874,Urban Green,Real Estate,606 Eco Ave,Green City,Sustainia,info@urbangreen.real,2233445566,Eco Developments
1875,Urban Greenery,Agriculture,4040 Green St,Greenville,Verdant,info@urbangreenery.com,9988776655,Fern Leaf
1876,Urban Harvesters,Urban Farming,202 City St,Metropolis,USA,info@urbanharvesters.com,1987654321,Urban Farmer
1877,Urban Holdings,Real Estate,1414 Urban St,Metro City,Urbania,holdings@urbanholdings.com,1445566778,Urban Director
1878,Urban Innovators,Urban Planning,1212 Plan St,Constructopolis,Buildland,info@urbaninnovators.com,2233445581,Jamie Planner
1879,Urban Living,Real Estate,222 Urban Way,Metropolis,Urbania,contact@urbanliving.com,6677889900,Urban Planner
1880,Urban Planners,Construction,405 Build St,Construct City,BuildLand,info@urbanplanners.com,2233445571,Morgan Plan
1881,Urban Planners Inc.,Real Estate,321 Urban St,Metro City,Urbania,support@urbanplanners.com,1445566778,Urban Developer
1882,Urban Planners Ltd.,Real Estate,111 Urban Blvd,Metropolis,Urbania,info@urbanplanners.com,1213141516,Jordan Plan
1883,Urban Tech Solutions,Technology,909 Innovation Dr,Tech City,Innovatia,contact@urbantechsolutions.com,1333444555,Jordan Tech
1884,Urban Tek,Technology,909 Innovation Drive,Tech City,Innovatia,info@urbantek.com,1333444555,Jordan Tech
1885,Urban Uplift,Real Estate,44 Urban St,Metropolis,Urbana,info@urbanuplift.re,1555009027,Skyline Tower
1886,UrbanBuild,Construction,78 Builder St,ConstructCity,BuildLand,contact@urbanbuild.com,9876543210,Builder Bob
1887,UrbanBuild Co,Construction,202 Build Blvd,Construct City,Buildland,contact@urbanbuildco.com,3344556677,Casey Builder
1888,UrbanBuild Co.,Construction,45 Builder St.,Constructville,Buildland,contact@urbanbuild.com,5566778899,Bob Builder
1889,UrbanBuild Company,Construction,56 Builder Street,ConstructCity,BuildLand,contact@urbanbuildco.com,3456789012,Build Enterprises
1890,UrbanBuild Constrction,Construction,606 Build St.,Construct City,USA,contact@urbanbuild.construct,4455667788,Builder Strong
1891,UrbanBuild Construction,Construction,400 Build St,Construct City,Buildland,contact@urbanbuild.con,1990056789,Builder Bob
1892,UrbanBuild Constructions,Construction,987 Build St,Construct City,Buildland,info@urbanbuildconstructions.com,4455667788,Bob Builder
1893,UrbanBuild Constructors,Construction,202 Build St,Construct City,Buildland,info@urbanbuild.com,1122667788,Sam Builder
1894,UrbanBuild Constructors Inc.,Construction,321 Builder Avenue,Constructopolis,Buildland,contact@urbanbuild.com,2233445568,Taylor Mason
1895,UrbanBuild Construktors,Construction,56 Builder Blvd,Construct City,Buildland,contact@urbanbuild.con,1122446688,Chris Mason
1896,UrbanBuild Design Co.,Construction,322 Builder Avenue,Constructopolis,Buildland,design@urbanbuild.com,2233445569,Jordan Mason
1897,UrbanBuild Inc,Construction,303 Build St.,Construct City,BuildLand,contact@urbanbuild.com,3456789012,Build Holdings
1898,UrbanBuild Inc.,Construction,456 Brick Lane,BuildTown,Constructia,info@urbanbuild.com,2345678901,Mason Builder
1899,UrbanBuild Innovations,Construction,811 Builder Street,Constructopolis,Buildland,innovations@urbanbuild.com,5566778800,Taylor Jamie
1900,UrbanBuild Partners,Construction,303 Builder Ave,Construct City,Buildland,partners@urbanbuild.co,1122446688,Sam Partner
1901,UrbanConstruct,Construction,500 Build St,ConstructCity,Buildland,contact@urbanconstruct.com,9900334500,Bob Builder
1902,UrbanDesign Architects,Architecture,456 Design Blvd,DesignCity,BuildLand,contact@urbandesign.com,2021222324,Archie Plan
1903,UrbanEats,Food Services,300 Culinary St,Gourmet City,FoodLand,contact@urbaneats.com,2345678901,Pat Chef
1904,UrbanEats Catering,Food Services,321 Gourmet St,Foodville,TasteLand,info@urbaneats.com,3456789012,Jordan Cook
1905,UrbanFarmers Collective,Agriculture,714 Farm Lane,Harvest,Agroland,contact@urbanfarmers.co,1112131421,Farmer Urban
1906,UrbanFarmers Network,Agriculture,723 Farm Lane,Harvest,Agroland,network@urbanfarmers.co,1112131430,Farmer Urban Sr.
1907,UrbanFarms Ltd.,Urban Agriculture,456 City Rd,Metropolis,Urbana,contact@urbanfarms.urb,9876543210,Bob Brown
1908,UrbanGreen,Urban Development,789 City Road,Metropolis,Urbana,contact@urbangreen.dev,2345678901,Mr. Builder
1909,UrbanGreen Landscaping,Services,918 Garden St,Green City,Gardenland,contact@urbangreen.ser,3223344556,Lawn Keeper
1910,UrbanGrocer Market,Retail,1200 Market St.,UrbanCity,ShopLand,info@urbangrocermarket.com,9900889900,Casey Green
1911,UrbanHomes,Real Estate,58 Living St,HomeCity,Houseland,support@urbanhomes.com,1213141519,Urban Developer
1912,UrbanLiving Realty,Real Estate,1212 City St,Urban City,Realtyland,contact@urbanliving.com,1011121314,Realtor Rich
1913,UrbanPlan Architects,Architecture,120 Design St,UrbanCity,Buildland,support@urbanplanarchitects.com,5678909876,Oscar Black
1914,UrbanSpace Realty,Real Estate,1212 Urban St,RealtyCity,EstateLand,info@urbanspacerealty.com,5123456789,Morgan Urban
1915,UrbanStyle Architects,Architecture,202 Design Blvd,Urbania,Designland,info@urbanstyle.com,5566778899,Alex Urban
1916,UrbanStyle Fashion,Retail,777 Trendy St,Fashion City,StyleLand,contact@urbanstyle.com,4433221100,Jack Purple
1917,UrbanTech Developments,Urban Development,400 Urban Way,Metroville,Urbania,contact@urbantech.com,1889900112,Urban Planner
1918,UrbanTech Enterprises,Technology,98 Tech Park,Techville,Innovatia,enterprises@urbantech.tech,9988776685,Tech Urban
1919,UrbanTech Innovations,Technology,987 Tech Park,Metropolis,Innovatia,contact@urbantech.com,4455667788,Jordan Urban
1920,UrbanTech Labs,Technology,95 Tech Park,Techville,Innovatia,labs@urbantech.tech,9988776682,Tech Urban
1921,UrbanTech Solutions,Technology,101 Cityscape Blvd,Metropolis,Urbania,support@urbantech.sol,4455667893,Skyline Urban
1922,Vehicle Innovators,Automotive,668 Drive St,Auto City,Carland,support@vehicleinnovators.auto,9134567892,Car Creator
1923,Venture Innovations,Technology,654 Venture Blvd,Techville,InnovateLand,support@ventureinnovations.com,1234567899,Morgan Venture
1924,VentureTech Labs,Technology,1300 Venture St.,TechVille,TechLand,support@venturetechlabs.com,9900223356,Alex Green
1925,Virtual Visions,Technology,789 Innovation Ave,Techville,Innovatia,info@virtualvisions.tech,1555009010,Alex Byte
1926,Visionary Media,Media,1000 Broadcast Blvd,Media City,Mediatopia,info@visionarymedia.com,7788990014,Taylor Broadcast
1927,Visionary Ventures,Media,1212 Vision Blvd,Media City,Dreamland,info@visionaryventures.com,1122334455,Mr. Imaginative Dream
1928,Vitality Clinic,Healthcare,105 Wellness Blvd,HealthCity,CareLand,info@vitalityclinic.com,4567890127,John Health
1929,Vitality Health Group,Healthcare,789 Vitality Road,Health City,Wellland,group@vitalityhealth.com,4455667791,Alex Vital
1930,Vogue Ventures,Retail,654 Style Street,Fashion City,Trendland,hello@vogueventures.retail,3344556677,Trend Setter
1931,Vogue Visions,Fashion,803 Style Street,Fashionville,Stylia,contact@voguevisions.sol,8899001155,Chic Trend
1932,VogueLine,Retail,516 Fashion Blvd,Style City,Trendland,contact@vogueline.retail,1889900115,Fashionista
1933,VogueVentures,Retail,8005 Style Ave,Fashion City,Trendland,hello@vogueventures.com,9988776582,Jordan T. Mode
1934,Voyage Ventures,Travel,1200 Explore Ave,Wanderlust City,Voyageland,support@voyageventures.travel,8899001144,Explorer Journey
1935,VoyageSphere,Travel,10001 Journey Rd,Travel City,Voyageland,contact@voyagesphere.com,9988776556,Patrick T. Globe
1936,Wanderlust Adventures,Travel,789 Expedition Blvd,Adventure City,Traveland,support@wanderlust.com,7788990044,Jordan Explorer
1937,Wanderlust Tours,Travel,303 Wander St,Explore City,Travelia,info@wanderlusttours.com,1555666781,Wendy Lust
1938,Wanderlust Ventures,Travel,1200 Journey Ln,Travel City,Wanderland,info@wanderlustventures.com,1011121316,Jamie Wander
1939,WanderlustGuides,Travel,951 Journey Road,Travel City,Wanderland,info@wanderlustguides.travel,8899001122,Jordan Trekker
1940,WaterTech Innovations,Utilities,789 Water Lane,Hydro City,Waterland,support@watertech.water,1122334458,Jordan Blue
1941,WaterTech Innovatons,Utilities,789 Water Lane,Hydro City,Waterland,support@watertech.water,1122334458,Jordan Blue
1942,WaterWorks Co.,Utilities,456 River Rd,HydroCity,Aquaterra,contact@waterworks.com,3344556682,Jordan River
1943,WaterWorks Ltd.,Water Management,789 Aqua Rd,Waterville,Aquaria,support@waterworks.com,2233445601,River Flow
1944,Waterway Innovations,Utilities,107 Waterway Blvd,Hydro City,Aquatica,info@waterwayinnov.com,1122334461,Alex Brooks
1945,Wave Productions,Media,912 Broadcast Blvd,Media City,Waveland,contact@waveproductions.com,9900112237,Jordan Broadcast
1946,Wave Riders Inc.,Marine,2324 Surf Street,Wave City,Marineland,contact@waveriders.com,1765432123,Taylor Ocean
1947,Wave Solutions,Marine,2324 Surf St,Wave City,Marineland,solutions@wavesolutions.com,1765432123,Taylor Ocean
1948,WaveMedia,Media,1112 Broadcast Blvd,Media City,NewsLand,support@wavemedia.com,1123456790,Anchor News
1949,WaveTech Innovations,Utilities,127 River Road,Watertown,Hydroland,contact@wavetech.innovations,9988776659,R. Brooks
1950,WaveTech Solutions,Technology,614 Silicon St,Tech City,Innovatia,support@wavetech.tech,1990011224,Device Diva
1951,Wealth Advisors,Finance,321 Savings Rd,Finance City,Wealthland,contact@wealthadvisors.fin,123456789,Richie Silver
1952,WellCare Associates,Healthcare,456 Wellness Blvd,Health City,Careland,contact@wellcare.med,3334445561,Dr. Heal
1953,WellCare Clinics,Healthcare,789 Wellness Blvd,Health City,CareLand,contact@wellcareclinics.com,9988776655,Pat C.
1954,Wellbeing Center,Healthcare,304 Wellness Blvd,Health City,Careland,info@wellbeingcenter.care,1987654325,James Smith
1955,Wellbeing Corp,Healthcare,1010 Wellness Way,Healthtown,Mediland,info@wellbeingcorp.com,3334445560,Dr. Comfort
1956,Wellbeing Inc,Healthcare,317 Wellness Way,Health City,Careland,info@wellbeinginc.com,3344556684,Dr. Balance
1957,Wellbeing Solutions,Healthcare,456 Health Avenue,Health City,Wellland,support@wellbeingsolutions.com,4455667790,Morgan Well
1958,Wellness Care Group,Healthcare,123 Wellness Ave,Wellness City,Healthland,info@wellnesscare.com,1122334455,Alex Well
1959,Wellness Center,Healthcare,102 Wellness Blvd,HealthCity,CareLand,info@wellnesscenter.com,4567890124,Sarah Health
1960,Wellness Clinic,Healthcare,303 Health Blvd,Wellness Town,Healthland,contact@wellnessclinic.com,1122334457,Dr. Care
1961,Wellness Corp,Healthcare,606 Health Ave,Healthville,Careland,support@wellnesscorp.com,7788990011,David Health
1962,Wellness First,Healthcare,123 Health Ave,Health City,CareLand,info@wellnessfirst.com,9988776655,Patricia Care
1963,Wellness Health Group,Healthcare,123 Wellness Way,Health City,Wellland,group@wellnesshealth.com,4455667789,Jordan Wellness
1964,Wellness Innovations,Healthcare,1100 Health Ave,Wellness City,Healthland,innovations@wellnesscare.com,1122334455,Alex Well
1965,Wellness Kare Group,Healthcare,123 Wellness Avenue,Wellness City,Healthland,contact@wellnesscare.com,1122334455,Alex Well
1966,Wellness Pharma,Pharmaceuticals,601 Health Blvd,Med City,HealthLand,support@wellnesspharma.com,5566778899,Alex Health
1967,Wellness Plus,Healthcare,123 Care Street,Health City,Careland,contact@wellnessplus.care,1122334455,Dr. Care
1968,Wellness Retreat,Healthcare,309 Wellness Blvd,Health City,Careland,retreat@wellnesshub.care,1987654327,Jake Smith
1969,Wellness Retreats,Hospitality,321 Relax Ave,Peace Town,Relaxland,contact@wellnessretreats.com,1987654324,Alex Peace
1970,Wellness Warriors,Healthcare,1111 Health Avenue,Care City,Careland,support@wellnesswarriors.com,1323344556,Care Group
1971,Wellness Wonders,Healthcare,1111 Health Avenue,Wellness City,Mediland,info@wellnesswonders.com,1999000111,Dr. Wellness
1972,WellnessCare Clinic,Healthcare,303 Wellness Way,Healthville,Mediland,info@wellnesscareclinic.com,4455667788,Morgan Health
1973,WellnessCare Group,Healthcare,789 Health Avenue,Health City,Careland,support@wellnesscare.group,8889990000,Dr. Wellness
1974,WellnessCorp,Healthcare,123 Health Ave,Healthtown,Careland,contact@wellnesscorp.org,1987654321,Dr. Care
1975,WellnessFirst Clinic,Healthcare,301 Wellness Way,HealthTown,CareLand,info@wellnessfirst.com,9876543213,Emma White
1976,WellnessFirst Clinics,Healthcare,1400 Wellness Way,HealthCity,HealthLand,info@wellnessfirstclinics.com,9900555566,Lucas Health
1977,WellnessFirst Group,Healthcare,1400 Wellness Way,HealthCity,HealthLand,group@wellnessfirst.com,9900555566,Lucas Health
