name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
TechnoVision,Technology,1212 Future Blvd,Techville,Innovatia,vision@technovision.inn,9876543222,Visionary Leader,0,0,0,0,0
Tech Innovators,Technology,456 Silicon Road,Tech City,Innovatia,contact@techinnovators.com,9876543210,John Tech,0,1,0,0,0
Health First,Healthcare,300 Health Ave,Wellness Town,Healthland,contact@healthfirst.com,1555000666,Dr. Sarah Health,0,0,0,0,0
TechnoDynamics,Technology,654 Dynamics Blvd,Innovate City,Techland,dynamics@technodynamics.tech,1234567899,Jamie Lee,0,0,0,0,0
Bright Future Education,Education,1111 Learn Ln,Edu City,Knowland,contact@brightfutureedu.com,1890123456,Nina Teach,0,0,0,0,0
BuildIt,Construction,654 Builder St,Construct City,Buildland,contact@buildit.construct,5566778899,Jamie Builder,0,0,0,0,0
HealthFirst Medical,Healthcare,101 Wellness Blvd,Health City,Mediland,care@healthfirst.med,5500556677,Dr. Heal,0,0,0,0,0
Retail Giants,Retail,500 Commerce St,Shop City,Retailand,info@retailgiants.shop,4567890123,Shop Keeper,0,0,0,0,0
TechnoGears,Technology,101 Innovation Dr,Techville,Innovatia,info@technogears.tech,1234567890,Jamie Tech,0,0,0,0,0
FinSecure,Finance,505 Money Street,Financeville,MoneyLand,contact@finsecure.com,5678901234,Rich Money,1,3,1,0,2
City Constructors,Construction,654 Brick Lane,Buildtown,Constructia,contact@cityconstructors.com,5566778899,Alex Builder,0,0,0,0,0
BuildIt Construction,Construction,34 Builder St,ConstructCity,BuildLand,info@builditconstruction.com,5566778899,Construct Group,0,0,0,0,0
Urban Developments,Real Estate,123 Urban Way,Metro City,Urbania,info@urbandevelopments.com,7788990011,Taylor Urban,0,0,0,0,0
Bright Future Schools,Education,456 Knowledge Road,Learn City,EduLand,info@brightfutureschools.com,6677889900,Patricia Bright,0,0,0,0,0
Foodies,Food & Beverage,707 Gourmet St,Food City,Cuisineland,info@foodies.com,1667788990,Chef Cook,0,0,0,0,0
Health Solutons Ltd.,Healthcare,812 Health Blvd,Health City,Healthland,contact@healthsolutions.health,9988776657,Caregiver Heal,0,0,0,0,0
TechPioneers,Technology,1111 Innovate Ave,TechCity,InnovLand,info@techpioneers.com,1123456789,Innovate Holdings,0,0,0,0,0
Foodies Delight,Food & Beverage,987 Gourmet Ave,Food City,Cuisineland,hello@foodiesdelight.food,1222333444,Morgan Chef,0,0,0,0,0
Foodies Delight,Food & Beverage,900 Taste Rd,Gourmet City,Foodland,contact@foodiesdelight.food,1555000333,Chef Gourmet,0,0,0,0,0
Tech Pioneers,Technology,606 Innovation Dr,Tech City,Techland,info@techpioneers.com,6789012345,Jordan Tech,0,0,0,0,0
MediaPulse,Media,112 Broadcast Blvd,MediaCity,Newsland,support@mediapulse.com,1234509876,Karen Gold,0,0,0,0,0
Tech Pioneers,Technology,15005 Pioneer Rd,Tech City,Techland,contact@techpioneers.tech,1555000989,Jordan Smith,0,0,0,0,0
Style Innovators,Fashion,112 Style St,Fashion City,Trendland,contact@styleinnovators.com,6677889901,Emma Winter,0,0,0,0,0
Fashion Forward,Retail,400 Style Blvd,Fashion City,Stylia,info@fashionforward.com,1122334455,Emily Clark,0,1,0,1,0
WellnessCare Clinic,Healthcare,303 Wellness Way,Healthville,Mediland,info@wellnesscareclinic.com,4455667788,Morgan Health,0,0,0,0,0
Innovate Solutions,Technology,1010 Pioneer Rd,Innovate City,Techland,support@innovatesolutions.com,2333444555,Paul Innovator,0,0,0,0,0
PurplePeak Finances,Finance,202 Purple Avenue,PurpleCity,PurpleLand,info@purplepeak.com,4400440055,Purple Banker,0,0,0,0,0
Green Health Services,Healthcare,1515 Wellness Way,Eco City,Greenland,info@greenhealth.green,2345678906,Eco Healer,0,0,0,0,0
Innovative Solutions Ltd,Technology,124 Tech Avenue,Innovate City,Techland,info@innovativesolutions.com,1234567891,Alex Lee,0,0,0,0,0
StyleTrend Fashion,Fashion,808 Style Blvd,Fashion City,Trendland,info@styletrend.fash,1667788990,Designer Dave,0,0,0,0,0
GreenEnergy Solutions,Energy,1200 Energy Lane,Energy City,Energia,info@greenenergy.com,1888777666,Ener Green,0,0,0,0,0
Green Future,Agriculture,333 Farm Road,Greenville,Agroland,contact@greenfuture.com,4455667788,Morgan Fields,0,0,0,0,0
Green Energy Solutions,Energy,303 Solar St,Energize City,Powerland,contact@greenenergy.solutions,4455667788,Eco Power,0,0,0,0,0
EduLearn Online,Education,56 Knowledge Ln,LearnVille,EduLand,online@edulearninstitute.com,6677889906,Edu Group,0,0,0,0,0
Finance Secure,Finance,951 Money St,Finance City,Moneyland,contact@financesecure.com,5566443322,Secure Group,0,0,0,0,0
WindTech Innovations,Renewable Energy,808 Breeze St,WindyCity,BreezeLand,support@windtechinnovations.com,8901234567,Breeze Innovations,0,0,0,0,0
Constructo Pioneers,Construction,325 Builder Street,Constructopolis,Buildland,contact@constructo.pio,5566778895,Taylor Jordan,0,0,0,0,0
UrbanBuild Co,Construction,303 Builder St,Construct City,Buildland,contact@urbanbuildco.com,6677889900,Taylor Build,0,0,0,0,0
Tech Titans,Technology,123 Silicon Avenue,Tech City,Innovatia,contact@techtitans.tech,7778889990,Tech Leader,0,0,0,0,0
EcoEnergy,Energy,77 Solar St,Energize City,Powerland,info@ecoenergy.com,1333444555,Eli Watt,0,0,0,0,0
Urban Builders,Construction,808 Build Lane,Construct City,Buildland,support@urbanbuilders.com,1990011223,Build Group,0,0,0,0,0
Tech Pioneers,Technology,101 Innovation Ave,Techville,Techland,info@techpioneers.tech,1234567890,Innovator Prime,0,0,0,0,0
Nature's Shield,Environment,1200 Green St,Eco City,Sustainia,contact@naturesshield.com,7766554433,Biosphere Protector,0,0,0,0,0
GreenTech Innovations,Technology,1000 Innovation Blvd,Techville,Innovatia,contact@greentechinnovations.com,8899001122,Innovate Corp,0,0,0,0,0
Artistry,Arts,999 Creative Blvd,Art City,Creativeland,support@artistry.com,1122334455,Alex Artist,0,0,0,0,0
Tech Solutions,Technology,123 Tech Ave,Techville,Techland,info@techsolutions.tech,9123456789,Tech Guru,0,0,0,0,0
EduLearn,Education,222 Knowledge Ln,Learnville,Educatia,info@edulearn.com,2222333444,Prof. Edu Wise,0,0,0,0,0
TechnoGadget Corp,Technology,101 Tech Park,Innovate City,Techland,info@technogadget.com,1234567890,Gadget Guru,0,0,0,0,0
MountainPeak Industries,Mining,300 Mountain Rd.,RockCity,StoneLand,info@mountainpeakindustries.com,9900556677,Pat Peak,0,0,0,0,0
TechWave Innovations,Technology,909 Digital St,TechVille,InnovateLand,support@techwave.com,2345678902,Ethan Innovator,0,0,0,0,0
GreenFields Co.,Agriculture,502 Farm Lane,Agri Town,Farmia,info@greenfields.com,2233445568,Jordan Farmer,0,0,0,0,0
AutoDrive Ltd.,Automotive,56 Motorway,Car City,Autoland,support@autodrive.com,3344556677,Vroom Fast,0,0,0,0,0
EduSmart Learning,Education,654 Knowledge Ln,LearnVille,EduLand,contact@edusmartlearning.com,3344556677,Alex Teach,0,0,0,0,0
AgriGrowth,Agriculture,500 Farm Rd,Harvest City,AgriLand,contact@agrigrowth.ag,1555000888,Farmer Joe,0,0,0,0,0
FinTech Innovators,Finance,707 Money Street,Bankville,Finland,contact@fintechinnovators.com,7890123456,Cash Flow,0,0,0,0,0
FashionForward,Retail,707 Style Street,Fashion City,Trendland,support@fashionforward.com,1889900112,Style Holdings,0,0,0,0,0
BlueWave Solutions,Technology,102 Blue St.,BlueCity,BlueLand,contact@bluewavesolutions.com,6600660066,Blue Developer,0,0,0,0,0
BeverageBasics Ltd,Food & Beverage,404 Market Street,Food Town,GourmetLand,info@beveragebasics.com,1122334459,Morgan Cook,0,0,0,0,0
Foodies Delight,Food & Beverage,202 Gourmet St,Flavor Town,Culinaryland,contact@foodiesdelight.food,1888999000,Chef Cook,0,0,0,0,0
Green Energy Co,Energy,808 Solar St,Energize City,Powerland,info@greenenergy.co,9900112233,Engineer Power,0,0,0,0,0
BuildIt Construction,Construction,404 Builder Blvd,Construct City,Buildland,info@buildit.construct,5566778899,Mason Brick,0,0,0,0,0
BuildIt Construction,Construction,700 Build Blvd,Construct City,Buildland,info@buildit.com,1098765432,Jordan Build,0,0,0,0,0
FinSecure Bank,Finance,202 Money Ave,FinanceCity,FinanceLand,contact@finsecurebank.com,5566778899,Jordan Banker,0,0,0,0,0
Gastronomy Hub,Hospitality,712 Gourmet Ave,FoodTown,TasteLand,contact@gastronomyhub.com,7890123462,Grace Pink,0,0,0,0,0
Health Heroes,Healthcare,321 Wellness Way,Health City,Careland,support@healthheroes.health,5566778899,Care Giver,0,0,0,0,0
Oceanic Shipping Co.,Logistics,707 Dockside Road,Port City,Sealand,info@oceanicshipping.com,1333444555,Taylor Captain,0,0,0,0,0
BuildTech Services,Construction,656 Pro Rd,Build City,ProLand,support@buildtech.com,3344556679,Taylor Pro,0,0,0,0,0
GreenTech Solutons Inc.,Technology,200 Tech Avenue,TechVille,TechLand,info@greentechsolutons.com,9900223344,Chris Green,0,0,0,0,0
Bright Future Education,Education,14000 Future Rd,Bright City,EduNation,info@brightfuture.edu,1555000888,Jordan Wise,0,0,0,0,0
AgriGrowth Farms,Agriculture,600 Farm Lane,Greenville,Agroland,contact@agrigrowth.farms,9988776688,Farmer Green,0,0,0,0,0
AutoDrive,Automotive,404 Drive St,Motor City,Autoland,contact@autodrive.com,5566778899,Casey Wheel,0,0,0,0,0
AutoDrive Parts,Automotive,808 Drive Lane,Autotown,Japan,parts@autodrive.motors,6677889905,Drive Fast,0,0,0,0,0
Tech Pioneers,Technology,456 Innovation Ave,Tech Town,Futuristan,info@techpioneers.com,1234567890,Dr. Tech Savvy,0,0,0,0,0
Eco Builders,Construction,789 Green St,Build City,Constructia,info@ecobuilders.com,1123581321,Charlie Build,0,0,0,0,0
Gizmo Innovations,Technology,321 Invention Rd,Tech City,Innovateland,hello@gizmoinnovations.com,1122446688,Gadget Gear,0,0,0,0,0
Media Masters,Media,951 Broadcast Blvd,MediaCity,NewsLand,support@mediamasters.com,9900112233,Walter Cronkite,0,0,0,0,0
Retail Revolution,Retail,808 Shop St,Retail City,Shopland,contact@retailrevolution.retail,1234567890,Kate Seller,0,0,0,0,0
HealthCare Plus,Healthcare,1200 Health St,HealthVille,CareLand,info@healthcareplus.com,1234567890,Jordan Health,0,0,0,0,0
Construction Masterz,Construction,606 Build St,Construct City,Buildland,contact@constructionmasterz.build,9012345678,Builder Construct,0,0,0,0,0
Tech Innovators,Technology,12 Silicon Blvd,Techville,Innovatia,contact@techinnovators.tech,1234567890,Alice Quantum,0,0,0,0,0
HealthFirst Medical,Healthcare,300 Wellness Way,HealthTown,CareLand,info@healthfirst.com,9876543212,Mason White,0,0,0,0,0
Media House,Media,808 Broadcast Ave,Mediatown,Broadcastia,contact@mediahouse.media,1555000132,News Anchor,0,0,0,0,0
BuildIt Construction,Construction,707 Build Blvd,Construct City,Buildland,info@buildit.construct,7890123456,Builder Bob,0,0,0,0,0
Eco Innovations,Energy,35 Solar Drive,Eco City,Greenland,hello@ecoinnovations.com,9876543218,Samantha Greenfield,0,0,0,0,0
Green Agriculture,Agriculture,789 Green Lane,FarmVille,AgriLand,contact@greenagriculture.com,9034567890,Alex Farmer,0,0,0,0,0
TechNova Solutions,Technology,123 Innovation Drive,Techville,InnovateLand,info@technova.com,1234567890,Sam Tech,0,0,0,0,0
Foodies Delight,Food & Beverage,159 Gourmet Rd,Taste Town,Flavorland,contact@foodiesdelight.com,4455667788,Chef Gourmet,0,0,0,0,0
EduSmart,Education,5000 Knowledge St,Learnville,EduNation,contact@edusmart.com,6677889900,Prof. Wise,0,0,0,0,0
Media Moguls,Media,1100 Broadcast Ave,Media City,Mediatopia,info@mediamoguls.media,123456789,Media Star,0,0,0,0,0
EduTech Hub,Education,109 Knowledge Blvd,Learnopolis,EduNation,hub@edutech.com,2233445574,Alex Scholar,0,0,0,0,0
Eco Warriors,Environmental,606 Green Lane,Eco City,Greenland,contact@ecowarriors.com,1444555666,Ella Green,0,0,0,0,0
Green Energy Solutions GmbH,Energy,789 Solar St,Greenville,Germany,contact@greenenergysolutions.de,4987654322,Greta Green,1,0,2,1,1
Gourmet Haven,Food & Beverage,160 Gourmet Rd,Food City,Culinaryland,info@gourmethaven.com,1556677889,Jordan Cook,0,0,0,0,0
FinTech Innovate,Finance,1212 Money St,Finance City,Bankland,contact@fintechinnovate.com,2111222333,Banker Rich,0,0,0,0,0
Health First Clinic,Healthcare,789 Wellness Blvd,Healthtown,Careland,info@healthfirst.com,1122334455,Dr. Healthy,0,0,0,0,0
Pioneer Innovations,Technology,1010 Pioneer Rd,Innovate City,Techland,info@pioneerinnovations.com,2333444555,Paula Pioneer,0,0,0,0,0
Media Vision Group,Media,1111 Broadcast Blvd,Media City,Newland,contact@mediavision.com,1123456789,News Anchor,0,0,0,0,0
AgriGroth,Agriculture,789 Farm Lane,Harvestville,AgroNation,contact@agrigrowth.com,1122334455,Sara Fields,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Avenue,Tech City,Innovatia,contact@techinnovators.com,1234567890,Alice Tech,0,1,0,0,0
MediaWave,Media,1000 Broadcast Blvd,Media City,Mediatopia,hello@mediawave.com,1010101112,Pat Media,0,0,0,0,0
UrbanBuild Construktors,Construction,56 Builder Blvd,Construct City,Buildland,contact@urbanbuild.con,1122446688,Chris Mason,0,0,0,0,0
HealthPlus,Healthcare,200 Health Street,HealthVille,CareLand,contact@healthplus.com,987654321,Dr. Heal,1,1,1,1,1
Media Masters,Media,852 Broadcast Blvd,Media City,Broadcastia,info@mediamasters.com,9012345678,Broadcast Group,0,0,0,0,0
GreenThumb Gardens,Agriculture,1010 Plant Path,Garden City,Agraria,support@greenthumb.agri,1415161718,Flora Bloom,0,0,0,0,0
DesertSun Solar,Energy,186 Sunbeam Blvd,Desert City,Sunland,info@desertsun.solar,4455667813,Sunny Ray,0,0,0,0,0
Urban Builders Co.,Construction,300 Build Street,ConstructCity,Buildland,info@urbanbuilders.com,3456789012,Chris Builder,2,2,2,1,3
EcoBuild,Construction,202 Green Lane,Buildtown,Constructia,contact@ecobuild.construct,1122334455,Bob Builder,0,0,0,0,0
Artistry Hub,Art & Design,951 Creative Street,Art City,Designland,contact@artistryhub.com,1314151617,Art Director,0,0,0,0,0
AgriGrowth Ltd,Agriculture,500 Farm Lane,Agroville,Farmia,contact@agrigrowth.com,2233445566,Pat Farmer,0,0,0,0,0
Eco Power Solutions,Renewable Energy,789 Solar Lane,Eco Town,Greenland,info@ecopowersolutions.com,1234567890,Ella Green,0,0,0,0,0
Wanderlust Adventures,Travel,789 Expedition Blvd,Adventure City,Traveland,support@wanderlust.com,7788990044,Jordan Explorer,0,0,0,0,0
GreenSprout Ltd.,Agriculture,458 Farm Lane,Greenville,EcoLand,support@greensprout.org,9876543212,Alex Rivers,1,0,0,0,0
HighSky Enterprises,Aviation,2244 Cloud St,Aero City,Flyland,contact@highsky.com,1122334457,Jordan Gale,0,0,0,0,0
Eco Buildrs,Construction,789 Green Lane,Buildtown,Constructia,info@ecobuilders.com,5566778894,Alex Construct,0,0,0,0,0
Tech Solutions,Technology,100 Innovation Drive,Tech Town,TechLand,info@techsolutions.com,1234567890,Ethan Smith,0,0,0,0,0
EduTech Innovators,Education,654 Learning Ln,Edu City,Knowland,info@edutechinnovators.com,1223344556,Prof. Knowledge Seeker,0,0,0,0,0
AgriGrowth Farms,Agriculture,505 Harvest Rd,AgriTown,FarmLand,contact@agrigrowthfarms.com,5678901234,Farm Group,0,0,0,0,0
Culinary Creations,Food & Beverage,15001 Flavor Street,CulinaryCity,TasteLand,contact@culinarycreations.com,1314151617,Nina Black,0,0,0,0,0
SmartBuld Enterprises,Construction,126 Smart St,Smart City,Smartland,support@smartbuld.com,5566778899,Alex Smart,0,0,0,0,0
Green Energy Solutions,Energy,200 Solar Street,Eco City,GreenLand,info@greenenergysolutions.com,2345678901,Jane Smith,0,0,0,0,0
GreenLeaf Organics,Agriculture,5678 Farm Lane,Green Town,Agraria,info@greenleaf.org,1987654321,Sam Farmer,0,0,0,0,0
Motorway Solutions,Automotive,303 Highway Ave,Drive City,Autoland,contact@motorwaysolutions.com,7788990044,Alex Speed,4,5,3,2,3
Eco Innovations,Technology,1020 Eco Lane,Eco City,Sustainland,support@ecoinnovations.com,9876543217,Jamie Green,0,0,0,0,0
Foodies,Food & Beverage,321 Gourmet St,Foodville,Culinaryland,info@foodies.com,9988776655,Chef Cook,0,0,0,0,0
Build Better,Construction,707 Build Blvd,Construct City,Buildland,contact@buildbetter.com,6677889900,Bob Builder,0,0,0,0,0
Health First,Healthcare,50 Wellness Blvd,Health City,Careland,contact@healthfirst.com,1987654321,Caregiver,0,0,0,0,0
MediaWave Inc.,Media,1000 Broadcast Blvd,Media City,Mediatopia,info@mediawave.com,7788990013,Jordan Stream,0,0,0,0,0
AquaTech,Water Management,123 Aqua Lane,Water City,Aquaria,info@aquatech.com,6677889900,Mr. Aqua,0,0,0,0,0
Culinary Delights,Food & Beverage,1313 Flavor Ave,Foodtown,Cuisineland,delights@culinarydelights.food,3345678901,Chef Delight,0,0,0,0,0
Dawn Education Hub,Education,410 Knowledge Blvd,Learnville,EduNation,contact@dawnedu.edu,8899001166,Smart Falcon,0,0,0,0,0
UrbanGrocer Market,Retail,1200 Market St.,UrbanCity,ShopLand,info@urbangrocermarket.com,9900889900,Casey Green,0,0,0,0,0
Blue Sky Construction,Construction,1010 Skyline Blvd,Design City,Archland,contact@blueskyconstruction.com,1112131419,Morgan Design,0,0,0,0,0
FashionTrend Boutique,Fashion,321 Style Ln,Fashion City,StyleLand,contact@fashiontrend.com,8899001122,Pat Fashion,0,0,0,0,0
Innovate Tech Group,Technology,127 Tech Avenue,Innovate City,Techland,contact@innovatetechgroup.com,1234567894,Morgan Lee,0,0,0,0,0
FashionForward,Fashion,123 Style Blvd,Fashion City,Stylia,info@fashionforward.com,1101122334,Designer Chic,0,0,0,0,0
RiverTech Enterprises,Utilities,321 Canal Street,Watertown,Hydroland,support@rivertech.water,9988776658,River Lake,0,0,0,0,0
Epicurean Eats,Food & Beverage,321 Flavor Blvd,Culinary City,Foodland,hello@epicureaneats.com,6677889903,Chef Savory,0,0,0,0,0
Build Masters,Construction,1111 Construct Rd,Construct City,Buildland,contact@buildmasters.com,2223344556,Pat Master,0,0,0,0,0
AquaLife,Marine,707 Water Way,Seaside,Aquatica,contact@aqualife.com,7788990011,George Aqua,0,0,0,0,0
Future Techies,Technology,789 Future St,Techville,InnovateLand,contact@futuretechies.com,1234567892,Jamie Innovate,0,0,0,0,0
GreenTech Solutions,Technology,213 Tech Avenue,TechVille,TechLand,info@greentechsolutions.com,9900223357,Chris Green,0,0,0,0,0
EcoBuild,Construction,1200 Greenway,Eco City,Greentopia,contact@ecobuild.com,1890123456,Eco Builder,0,0,0,0,0
Digital Creators,Technology,951 Tech Park,Innovation City,Techland,info@digitalcreators.com,1122446688,Morgan Creator,0,0,0,0,0
AutoTech Innovations,Automotive,1010 Driveway,Autoville,Carland,contact@autotechinnovations.com,4455667788,Jordan Auto,0,0,0,0,0
MediaWave Productions,Media & Entertainment,11 Broadcast Blvd,Mediaville,Entertainia,contact@mediawave.com,6677889900,Film Director,0,0,0,0,0
Travel Ventures,Travel,159 Adventure Road,Travel City,Wanderland,contact@travelventures.travel,5566778899,Wander Lust,0,0,0,0,0
GreenTech Solutions Group,Technology,204 Tech Avenue,TechVille,TechLand,contact@greentechsolutionsgroup.com,9900223348,Morgan Green,0,0,0,0,0
Travel Ventures,Travel,800 Adventure Road,TravelCity,ExploreLand,info@travelventures.com,8901234567,Henry Yellow,0,0,0,0,0
EduTech Innovators,Education,400 Learning Ln,EduCity,Learnland,support@edutechinnovators.com,2233445566,Bob Learn,0,0,0,0,0
GreenTech,Technology,1000 Innovation Rd,TechVille,InnovateLand,support@greentech.com,7788990011,Tech Guru,0,0,0,0,0
GreenTech Innovators,Renewable Energy,369 Eco Blvd,Green City,EcoLand,info@greentech.com,3344556677,Taylor Green,0,0,0,0,0
Innovative Motors,Automotive,604 Drive Ave,Car City,Autoland,info@innovativemotors.auto,5678901238,Auto Driver,0,0,0,0,0
FinServe,Finance,1111 Money St,Finance City,Bankland,info@finserve.com,1990011223,Finance Guru,0,0,0,0,0
GreenFarms,Agriculture,200 Green Lane,Farmtown,Agroland,contact@greenfarms.ag,9876543210,Pat Farmer,0,0,0,0,0
Skyline Interiors,Interior Design,1010 Skyline Blvd,Design City,Archland,contact@skylineinteriors.com,1112131415,Morgan Design,0,0,0,0,0
Culinary Delights,Food,1010 Flavor Street,Gourmet City,Gastronomia,contact@culinarydelights.com,1888999000,Gordon Chef,0,0,0,0,0
Health Innovators,Healthcare,12 Care Blvd,Health City,Careland,contact@healthinnovators.com,1555123456,Dr. Health Wise,0,0,0,0,0
AgriGrowth,Agriculture,321 Farm Lane,Harvest Town,Agroland,info@agrigrowth.com,2233445566,Morgan Field,0,0,0,0,0
Journey Adventures,Travel,1200 Explore Ave,Wanderlust City,Voyageland,info@journeyadventures.travel,8899001133,Explorer Journey,0,0,0,0,0
Solar Innovations Inc,Energy,123 Solar Ave,Sunnytown,EcoLand,support@solarinnovations.com,1901987654,Jamie Green,0,0,0,0,0
EduLearn Academy,Education,1100 Knowledge Blvd,Learn City,Eduworld,info@edulearn.com,1789012345,Alex Scholar,0,0,0,0,0
